# File: construction_feedstock.csv
# Title: construction feedstock by region
# Units: ktoe
# Description: Regional construction feedstock consumption
# Source: IEA
# Column types: ciccnic
# ----------
region,GCAM_region_ID,flow,fuel,value,year,unit
Latvia,34,NECONSTRUC,refined liquids,972,1994,ktoe
Latvia,34,NECONSTRUC,refined liquids,1111,1995,ktoe
Latvia,34,NECONSTRUC,refined liquids,1373,1996,ktoe
Latvia,34,NECONSTRUC,refined liquids,1314,1997,ktoe
Latvia,34,NECONSTRUC,refined liquids,1682,1998,ktoe
Latvia,34,NECONSTRUC,refined liquids,1723,1999,ktoe
Latvia,34,NECONSTRUC,refined liquids,1931,2000,ktoe
Latvia,34,NECONSTRUC,refined liquids,1455,2001,ktoe
Latvia,34,NECONSTRUC,refined liquids,1669,2002,ktoe
Latvia,34,NECONSTRUC,refined liquids,1517,2003,ktoe
Latvia,34,NECONSTRUC,refined liquids,1729,2004,ktoe
Latvia,34,NECONSTRUC,refined liquids,2536,2005,ktoe
Latvia,34,NECONSTRUC,refined liquids,3178,2006,ktoe
Latvia,34,NECONSTRUC,refined liquids,2982,2007,ktoe
Latvia,34,NECONSTRUC,refined liquids,3038,2008,ktoe
Latvia,34,NECONSTRUC,refined liquids,2928,2009,ktoe
Latvia,34,NECONSTRUC,refined liquids,2900,2010,ktoe
Latvia,34,NECONSTRUC,refined liquids,3108,2011,ktoe
Latvia,34,NECONSTRUC,refined liquids,2761,2012,ktoe
Latvia,34,NECONSTRUC,refined liquids,2400,2013,ktoe
Latvia,34,NECONSTRUC,refined liquids,2494,2014,ktoe
Latvia,34,NECONSTRUC,refined liquids,2716,2015,ktoe
Malta,35,NECONSTRUC,refined liquids,1444,1971,ktoe
Malta,35,NECONSTRUC,refined liquids,1540,1972,ktoe
Malta,35,NECONSTRUC,refined liquids,1693,1973,ktoe
Malta,35,NECONSTRUC,refined liquids,1849,1974,ktoe
Malta,35,NECONSTRUC,refined liquids,1872,1975,ktoe
Malta,35,NECONSTRUC,refined liquids,1910,1976,ktoe
Malta,35,NECONSTRUC,refined liquids,2007,1977,ktoe
Malta,35,NECONSTRUC,refined liquids,2172,1978,ktoe
Malta,35,NECONSTRUC,refined liquids,2038,1979,ktoe
Malta,35,NECONSTRUC,refined liquids,2096,1980,ktoe
Malta,35,NECONSTRUC,refined liquids,1898,1981,ktoe
Malta,35,NECONSTRUC,refined liquids,1906,1982,ktoe
Malta,35,NECONSTRUC,refined liquids,2011,1983,ktoe
Malta,35,NECONSTRUC,refined liquids,1913,1984,ktoe
Malta,35,NECONSTRUC,refined liquids,1784,1985,ktoe
Malta,35,NECONSTRUC,refined liquids,1986,1986,ktoe
Malta,35,NECONSTRUC,refined liquids,1903,1987,ktoe
Malta,35,NECONSTRUC,refined liquids,1522,1988,ktoe
Malta,35,NECONSTRUC,refined liquids,1432,1989,ktoe
Malta,35,NECONSTRUC,refined liquids,1507,1990,ktoe
Malta,35,NECONSTRUC,refined liquids,1050,1991,ktoe
Malta,35,NECONSTRUC,refined liquids,1071,1992,ktoe
Malta,35,NECONSTRUC,refined liquids,967,1993,ktoe
Malta,35,NECONSTRUC,refined liquids,972,1994,ktoe
Malta,35,NECONSTRUC,refined liquids,1111,1995,ktoe
Malta,35,NECONSTRUC,refined liquids,1373,1996,ktoe
Malta,35,NECONSTRUC,refined liquids,1314,1997,ktoe
Malta,35,NECONSTRUC,refined liquids,1682,1998,ktoe
Malta,35,NECONSTRUC,refined liquids,1723,1999,ktoe
Malta,35,NECONSTRUC,refined liquids,1931,2000,ktoe
Malta,35,NECONSTRUC,refined liquids,1455,2001,ktoe
Malta,35,NECONSTRUC,refined liquids,1669,2002,ktoe
Malta,35,NECONSTRUC,refined liquids,1517,2003,ktoe
Malta,35,NECONSTRUC,refined liquids,1729,2004,ktoe
Malta,35,NECONSTRUC,refined liquids,2536,2005,ktoe
Malta,35,NECONSTRUC,refined liquids,3178,2006,ktoe
Malta,35,NECONSTRUC,refined liquids,2982,2007,ktoe
Malta,35,NECONSTRUC,refined liquids,3038,2008,ktoe
Malta,35,NECONSTRUC,refined liquids,2928,2009,ktoe
Malta,35,NECONSTRUC,refined liquids,2900,2010,ktoe
Malta,35,NECONSTRUC,refined liquids,3108,2011,ktoe
Malta,35,NECONSTRUC,refined liquids,2761,2012,ktoe
Malta,35,NECONSTRUC,refined liquids,2400,2013,ktoe
Malta,35,NECONSTRUC,refined liquids,2494,2014,ktoe
Malta,35,NECONSTRUC,refined liquids,2716,2015,ktoe
Poland,36,NECONSTRUC,refined liquids,1444,1971,ktoe
Poland,36,NECONSTRUC,refined liquids,1540,1972,ktoe
Poland,36,NECONSTRUC,refined liquids,1693,1973,ktoe
Poland,36,NECONSTRUC,refined liquids,1849,1974,ktoe
Poland,36,NECONSTRUC,refined liquids,1872,1975,ktoe
Poland,36,NECONSTRUC,refined liquids,1910,1976,ktoe
Poland,36,NECONSTRUC,refined liquids,2007,1977,ktoe
Poland,36,NECONSTRUC,refined liquids,2172,1978,ktoe
Poland,36,NECONSTRUC,refined liquids,2038,1979,ktoe
Poland,36,NECONSTRUC,refined liquids,2096,1980,ktoe
Poland,36,NECONSTRUC,refined liquids,1898,1981,ktoe
Poland,36,NECONSTRUC,refined liquids,1906,1982,ktoe
Poland,36,NECONSTRUC,refined liquids,2011,1983,ktoe
Poland,36,NECONSTRUC,refined liquids,1913,1984,ktoe
Poland,36,NECONSTRUC,refined liquids,1784,1985,ktoe
Poland,36,NECONSTRUC,refined liquids,1986,1986,ktoe
Poland,36,NECONSTRUC,refined liquids,1903,1987,ktoe
Poland,36,NECONSTRUC,refined liquids,1522,1988,ktoe
Poland,36,NECONSTRUC,refined liquids,1432,1989,ktoe
Poland,36,NECONSTRUC,refined liquids,1507,1990,ktoe
Poland,36,NECONSTRUC,refined liquids,1050,1991,ktoe
Poland,36,NECONSTRUC,refined liquids,1071,1992,ktoe
Poland,36,NECONSTRUC,refined liquids,967,1993,ktoe
Poland,36,NECONSTRUC,refined liquids,972,1994,ktoe
Poland,36,NECONSTRUC,refined liquids,1111,1995,ktoe
Poland,36,NECONSTRUC,refined liquids,1373,1996,ktoe
Poland,36,NECONSTRUC,refined liquids,1314,1997,ktoe
Poland,36,NECONSTRUC,refined liquids,1682,1998,ktoe
Poland,36,NECONSTRUC,refined liquids,1723,1999,ktoe
Poland,36,NECONSTRUC,refined liquids,1931,2000,ktoe
Poland,36,NECONSTRUC,refined liquids,1455,2001,ktoe
Poland,36,NECONSTRUC,refined liquids,1669,2002,ktoe
Poland,36,NECONSTRUC,refined liquids,1517,2003,ktoe
Poland,36,NECONSTRUC,refined liquids,1729,2004,ktoe
Poland,36,NECONSTRUC,refined liquids,2536,2005,ktoe
Poland,36,NECONSTRUC,refined liquids,3178,2006,ktoe
Poland,36,NECONSTRUC,refined liquids,2982,2007,ktoe
Poland,36,NECONSTRUC,refined liquids,3038,2008,ktoe
Poland,36,NECONSTRUC,refined liquids,2928,2009,ktoe
Poland,36,NECONSTRUC,refined liquids,2900,2010,ktoe
Poland,36,NECONSTRUC,refined liquids,3108,2011,ktoe
Poland,36,NECONSTRUC,refined liquids,2761,2012,ktoe
Poland,36,NECONSTRUC,refined liquids,2400,2013,ktoe
Poland,36,NECONSTRUC,refined liquids,2494,2014,ktoe
Poland,36,NECONSTRUC,refined liquids,2716,2015,ktoe
Romania,37,NECONSTRUC,refined liquids,1444,1971,ktoe
Romania,37,NECONSTRUC,refined liquids,1540,1972,ktoe
Romania,37,NECONSTRUC,refined liquids,1693,1973,ktoe
Romania,37,NECONSTRUC,refined liquids,1849,1974,ktoe
Romania,37,NECONSTRUC,refined liquids,1872,1975,ktoe
Romania,37,NECONSTRUC,refined liquids,1910,1976,ktoe
Romania,37,NECONSTRUC,refined liquids,2007,1977,ktoe
Romania,37,NECONSTRUC,refined liquids,2172,1978,ktoe
Romania,37,NECONSTRUC,refined liquids,2038,1979,ktoe
Romania,37,NECONSTRUC,refined liquids,2096,1980,ktoe
Romania,37,NECONSTRUC,refined liquids,1898,1981,ktoe
Romania,37,NECONSTRUC,refined liquids,1906,1982,ktoe
Romania,37,NECONSTRUC,refined liquids,2011,1983,ktoe
Romania,37,NECONSTRUC,refined liquids,1913,1984,ktoe
Romania,37,NECONSTRUC,refined liquids,1784,1985,ktoe
Romania,37,NECONSTRUC,refined liquids,1986,1986,ktoe
Romania,37,NECONSTRUC,refined liquids,1903,1987,ktoe
Romania,37,NECONSTRUC,refined liquids,1522,1988,ktoe
Romania,37,NECONSTRUC,refined liquids,1432,1989,ktoe
Romania,37,NECONSTRUC,refined liquids,1507,1990,ktoe
Romania,37,NECONSTRUC,refined liquids,1050,1991,ktoe
Romania,37,NECONSTRUC,refined liquids,1071,1992,ktoe
Romania,37,NECONSTRUC,refined liquids,967,1993,ktoe
Romania,37,NECONSTRUC,refined liquids,972,1994,ktoe
Romania,37,NECONSTRUC,refined liquids,1111,1995,ktoe
Romania,37,NECONSTRUC,refined liquids,1373,1996,ktoe
Romania,37,NECONSTRUC,refined liquids,1314,1997,ktoe
Romania,37,NECONSTRUC,refined liquids,1682,1998,ktoe
Romania,37,NECONSTRUC,refined liquids,1723,1999,ktoe
Romania,37,NECONSTRUC,refined liquids,1931,2000,ktoe
Romania,37,NECONSTRUC,refined liquids,1455,2001,ktoe
Romania,37,NECONSTRUC,refined liquids,1669,2002,ktoe
Romania,37,NECONSTRUC,refined liquids,1517,2003,ktoe
Romania,37,NECONSTRUC,refined liquids,1729,2004,ktoe
Romania,37,NECONSTRUC,refined liquids,2536,2005,ktoe
Romania,37,NECONSTRUC,refined liquids,3178,2006,ktoe
Romania,37,NECONSTRUC,refined liquids,2982,2007,ktoe
Romania,37,NECONSTRUC,refined liquids,3038,2008,ktoe
Romania,37,NECONSTRUC,refined liquids,2928,2009,ktoe
Romania,37,NECONSTRUC,refined liquids,2900,2010,ktoe
Romania,37,NECONSTRUC,refined liquids,3108,2011,ktoe
Romania,37,NECONSTRUC,refined liquids,2761,2012,ktoe
Romania,37,NECONSTRUC,refined liquids,2400,2013,ktoe
Romania,37,NECONSTRUC,refined liquids,2494,2014,ktoe
Romania,37,NECONSTRUC,refined liquids,2716,2015,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1444,1971,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1540,1972,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1693,1973,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1849,1974,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1872,1975,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1910,1976,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2007,1977,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2172,1978,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2038,1979,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2096,1980,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1898,1981,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1906,1982,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2011,1983,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1913,1984,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1784,1985,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1986,1986,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1903,1987,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1522,1988,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1432,1989,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1507,1990,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1050,1991,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1071,1992,ktoe
Slovakia,39,NECONSTRUC,refined liquids,967,1993,ktoe
Slovakia,39,NECONSTRUC,refined liquids,972,1994,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1111,1995,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1373,1996,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1314,1997,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1682,1998,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1723,1999,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1931,2000,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1455,2001,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1669,2002,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1517,2003,ktoe
Slovakia,39,NECONSTRUC,refined liquids,1729,2004,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2536,2005,ktoe
Slovakia,39,NECONSTRUC,refined liquids,3178,2006,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2982,2007,ktoe
Slovakia,39,NECONSTRUC,refined liquids,3038,2008,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2928,2009,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2900,2010,ktoe
Slovakia,39,NECONSTRUC,refined liquids,3108,2011,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2761,2012,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2400,2013,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2494,2014,ktoe
Slovakia,39,NECONSTRUC,refined liquids,2716,2015,ktoe
Slovenia,40,NECONSTRUC,refined liquids,1444,1971,ktoe
Slovenia,40,NECONSTRUC,refined liquids,1540,1972,ktoe
Slovenia,40,NECONSTRUC,refined liquids,1693,1973,ktoe
Slovenia,40,NECONSTRUC,refined liquids,1849,1974,ktoe
Slovenia,40,NECONSTRUC,refined liquids,1872,1975,ktoe
Slovenia,40,NECONSTRUC,refined liquids,1910,1976,ktoe
Slovenia,40,NECONSTRUC,refined liquids,2007,1977,ktoe
