# File: A54.CalPrice_trn.csv
# Title: Prices by service in the base years. Used to calibrate sigma parameter
# Units: 1975$/unit
# Source: GCAM v6.0 output
# Column types: ccnnnn 
# ----------
region,sector,1990,2005,2010,2015
Africa_Southern,trn_pass_road_d10,21272.35,40081.3,61901.6,91116.955
Africa_Southern,trn_pass_road_d2,1404.223,2645.822,4081.74,5999.84097
Africa_Southern,trn_pass_road_d3,2033.347,3831.22,5910.49,8688.04414
Africa_Southern,trn_pass_road_d4,2685.286,5059.58,7806.16,11475.67503
Africa_Southern,trn_pass_road_d5,3519.37,6631.15,10231.23,15041.39427
Africa_Southern,trn_pass_road_d6,4503.06,8484.63,13092.19,19249.68443
Africa_Southern,trn_pass_road_d7,5923.49,11160.98,17223.24,25326.13302
Africa_Southern,trn_pass_road_d8,8525.88,16064.39,24791.38,36457.3101
Africa_Southern,trn_pass_road_d9,12305.3,23185.5,35800.9,52683.6603
Africa_Southern,trn_shipping_intl,378723,184178,240486,373555
Africa_Western,trn_aviation_intl_d1,143.942,189.377,267.903,261.917
Africa_Western,trn_aviation_intl_d10,5302.14,6975.75,9868.25,9647.75
Africa_Western,trn_aviation_intl_d2,267.373,351.769,497.63,486.511
Africa_Western,trn_aviation_intl_d3,427.844,562.891,796.295,778.502
Africa_Western,trn_aviation_intl_d4,557.335,733.256,1037.3,1014.12
Africa_Western,trn_aviation_intl_d5,708.327,931.909,1318.33,1288.87
Africa_Western,trn_aviation_intl_d6,835.696,1099.48,1555.38,1520.63
Africa_Western,trn_aviation_intl_d7,1094.06,1439.39,2036.24,1990.74
Africa_Western,trn_aviation_intl_d8,1522.75,2003.41,2834.12,2770.79
Africa_Western,trn_aviation_intl_d9,2244.53,2953.01,4177.49,4084.14
Africa_Western,trn_freight,130406.026,273033.164,326365.715,507212.442
Africa_Western,trn_pass_d1,29697.13319,46844.28165,54215.64946,65352.17243
Africa_Western,trn_pass_d10,106822.87,212384.9739,250657.6185,359309.9224
Africa_Western,trn_pass_d2,31990.81975,51765.15195,60055.10791,74085.93504
Africa_Western,trn_pass_d3,34805.4559,57791.46842,67215.37482,84789.20953
Africa_Western,trn_pass_d4,37075.3974,62658.2505,72992.26973,93426.92102
Africa_Western,trn_pass_d5,39703.8409,68297.595,79683.46733,103433.8629
Africa_Western,trn_pass_d6,42092.54,73433.43201,85769.51033,112541.7886
Africa_Western,trn_pass_d7,46345.495,82552.59835,96595.75156,128734.3092
Africa_Western,trn_pass_d8,53497.948,97910.30605,114816.4297,156002.4626
Africa_Western,trn_pass_d9,64280.4376,121035.143,142274.8152,197090.0113
Africa_Western,trn_pass_road_LDV_4W_d1,1156.07,2510.709,3000.185,4584.18
Africa_Western,trn_pass_road_LDV_4W_d10,29924.49,64988.9,77637.9,118600
Africa_Western,trn_pass_road_LDV_4W_d2,1972.057,4282.836,5117.6,7819.22
Africa_Western,trn_pass_road_LDV_4W_d3,3049.357,6622.46,7913.71,12092.05
Africa_Western,trn_pass_road_LDV_4W_d4,3873.37,8412.02,10051.74,15358.33
Africa_Western,trn_pass_road_LDV_4W_d5,4808.54,10442.99,12477.93,19064.5
Africa_Western,trn_pass_road_LDV_4W_d6,5610.28,12184.21,14557.05,22239.24
Africa_Western,trn_pass_road_LDV_4W_d7,7209.59,15657.5,18706.71,28578.79
Africa_Western,trn_pass_road_LDV_4W_d8,9833.22,21355.44,25513.97,38977.94
Africa_Western,trn_pass_road_LDV_4W_d9,14058.19,30531.04,36476.39,55725.4
Africa_Western,trn_pass_road_LDV_d1,1244.4303,2702.605,3233.791,4946.758
Africa_Western,trn_pass_road_LDV_d10,31854.97,69181.38,82741.57,126521.73
Africa_Western,trn_pass_road_LDV_d2,2121.288,4606.914,5512.119,8431.578
