# File: estat_nrg_d_hhq_filtered_en.csv
# Title: Disaggregated final energy consumption in households - quantities
# Units: TJ
# Source: https://ec.europa.eu/eurostat/databrowser/view/nrg_d_hhq__custom_10176508/default/table?lang=en
# Column types: cccccccnnc 
# ----------
STRUCTURE,STRUCTURE_ID,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LU,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,LV,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MD,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MD,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MD,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MD,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MD,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MK,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MT,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MT,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MT,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,MT,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NL,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NL,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NL,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NL,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NL,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NL,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NL,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,NO,2021,1.008,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PL,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2010,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2011,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2012,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2013,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2014,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,PT,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,RO,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,RO,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SE,2018,598.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SE,2019,954.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SE,2020,675.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SE,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SI,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SI,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SK,2015,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SK,2016,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SK,2017,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SK,2018,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SK,2019,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SK,2020,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,R5300,TJ,SK,2021,0.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2010,2995.671,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2011,2934.891,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2012,3063.980,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2013,2866.995,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2014,3127.074,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2015,3005.436,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2016,2796.509,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2017,2423.739,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2018,2330.518,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2019,1997.059,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2020,2038.228,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AL,2021,1974.253,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2010,70832.523,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2011,66656.363,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2012,70563.187,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2013,73498.027,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2014,63311.566,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2015,69250.902,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2016,72176.329,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2017,72858.765,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2018,67535.158,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2019,69177.329,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2020,69292.688,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,AT,2021,80640.208,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2014,13278.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2015,17734.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2016,17759.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2017,14156.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2018,43208.641,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2019,42990.424,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2020,46277.259,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BA,2021,45132.572,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BE,2016,27290.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BE,2017,26059.400,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BE,2018,26510.100,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BE,2019,26746.200,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BE,2020,25358.100,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BE,2021,32152.600,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2010,28369.857,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2011,29804.122,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2012,30273.951,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2013,29910.858,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2014,29259.006,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2015,28434.524,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2016,30098.942,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2017,30162.004,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2018,29330.579,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2019,28214.353,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2020,33661.619,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,BG,2021,29815.730,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CY,2018,1090.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CY,2019,1174.472,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CY,2020,1182.147,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CY,2021,1173.406,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CZ,2015,70655.678,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CZ,2016,71052.975,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CZ,2017,72014.081,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CZ,2018,78242.926,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CZ,2019,84351.798,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CZ,2020,86681.042,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,CZ,2021,97509.419,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2010,294201.180,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2011,254869.660,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2012,308811.352,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2013,320017.387,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2014,249551.447,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2015,254706.920,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2016,245830.118,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2017,253579.981,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2018,265528.713,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2019,279606.639,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2020,270537.060,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DE,2021,314472.354,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DK,2015,44192.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DK,2016,47399.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DK,2017,48396.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DK,2018,43538.057,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DK,2019,41173.170,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DK,2020,40124.729,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,DK,2021,42525.124,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EA20,2018,1301520.074,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EA20,2019,1351692.866,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EA20,2020,1313090.101,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EA20,2021,1487622.044,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2010,15753.468,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2011,13563.018,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2012,14481.851,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2013,13901.582,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2014,13820.718,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2015,13447.497,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2016,14278.357,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2017,14525.394,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2018,14664.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2019,14753.138,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2020,14664.264,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EE,2021,14433.191,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2013,20627.471,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2015,32814.300,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2016,27845.500,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2017,31442.336,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2018,29762.603,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2019,28702.906,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2020,29515.834,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EL,2021,25485.923,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2010,100411.488,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2011,100770.514,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2012,102387.187,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2013,102833.884,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2014,105711.312,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2015,105408.746,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2016,77426.943,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2017,78233.086,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2018,78974.417,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2019,79866.938,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2020,80507.766,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,ES,2021,81104.232,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EU27_2020,2018,1865922.092,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EU27_2020,2019,1900729.223,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EU27_2020,2020,1860283.727,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,EU27_2020,2021,2059490.934,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FI,2015,41927.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FI,2016,46280.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FI,2017,63179.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FI,2018,62747.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FI,2019,62634.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FI,2020,56889.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FI,2021,67669.000,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FR,2010,349582.603,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FR,2011,281631.552,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FR,2012,331108.647,
dataflow,ESTAT:NRG_D_HHQ(1.0),A,FC_OTH_HH_E_SH,RA000,TJ,FR,2013,367853.514,
