# File: estat_nrg_ind_ahbtc_filtered_en.csv
# Title: Heat pumps - ambient heat captured by technology and climate
# Units: GWh
# Source: https://ec.europa.eu/eurostat/databrowser/view/nrg_ind_ahbtc__custom_14839308/default/table?lang=en
# Column types: ccccccnnc 
# ----------
STRUCTURE,STRUCTURE_ID,freq,hp_tech,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,CZ,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,CZ,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DE,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2004,152.552,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2005,163.058,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2006,181.728,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2007,207.741,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2008,240.007,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2009,272.3,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2010,324.724,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2011,355.207,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2012,393.483,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2013,438.454,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2014,464.176,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2015,489.093,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2016,526.098,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2017,561.766,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2018,617.943,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2019,680.807,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2020,1862.585,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2021,846.243,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2022,938.684,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,DK,2023,1035.59,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2004,132.16,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2005,178.018,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2006,219.02,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2007,259.346,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2008,299.678,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2009,340.104,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2010,399.952,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2011,457.402,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2012,500.292,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2013,550.585,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2014,580.776,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2015,602.507,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2016,629.995,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2017,651.063,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2018,659.092,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2019,689.204,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2020,706.679,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2021,743.454,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2022,737.176,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EA20,2023,766.18,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EE,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EL,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,ES,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2004,284.712,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2005,341.076,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2006,400.747,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2007,467.087,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2008,539.685,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2009,612.404,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2010,724.676,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2011,812.609,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2012,893.775,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2013,989.04,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2014,1044.952,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2015,1091.6,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2016,1156.094,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2017,1212.829,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2018,1277.035,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2019,1370.011,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2020,2569.263,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2021,1589.696,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2022,1675.86,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,EU27_2020,2023,7030.078,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FI,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2004,127.754,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2005,168.066,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2006,208.377,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2007,248.688,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2008,289,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2009,327.964,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2010,344.693,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2011,402.752,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2012,436.074,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2013,473.851,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2014,511.698,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2015,532.364,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2016,552.39,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2017,571.921,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2018,573.599,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2019,598.056,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2020,614.865,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2021,630.769,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2022,646.935,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,FR,2023,663.896,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,GE,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,GE,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,GE,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HR,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,HU,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IE,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,ATH_AA_EA,GWH,IS,2013,0,
