# File: JRC_trn_data.csv
# Title: JRC-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnn
# Source: The JRC Integrated Database of the European Energy System. JRC-IDEES. https://data.jrc.ec.europa.eu/collection/id-0110
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Slovakia,Freight,Rail,All,Liquids,Diesel,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),Liquids,Liquids,energy,ktoe,410.1794588,507.7379928,574.8701861,673.7390133,530.035366,763.7298618,729.5359514,696.8733187,734.1595261,750.5034346,707.3721561,910.8943881,1198.304114,1221.203502,1229.523807,1111.487919,1242.476314,1268.411323,1176.339812
Slovakia,Freight,Truck,Truck (>3.5t),Liquids,Diesel,intensity,kgoe / ktkm,38.96104555,48.82462241,47.26262161,53.16526749,45.66512927,64.85227961,61.04188246,57.12758918,59.72338541,57.81553202,51.04934918,61.01694447,73.24068827,73.92273014,71.53384963,67.44874805,75.25142717,73.51404445,71.32358041
Slovakia,Freight,Truck,Truck (>3.5t),Liquids,Diesel,load factor,t/movement,9.040655174,8.075070138,8.32091791,7.421337276,7.782880425,6.393410697,6.389415073,6.819229856,6.926265422,6.719466186,7.402551573,6.852503884,7.162815757,7.550513896,7.071201104,7.019672139,7.243862672,7.040358246,6.774082552
Slovakia,Freight,Truck,Truck (>3.5t),BEV,Electricity,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),BEV,Electricity,intensity,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),BEV,Electricity,load factor,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),NG,Natural Gas,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),NG,Natural Gas,intensity,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (>3.5t),NG,Natural Gas,load factor,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (<3.5t),BEV,Electricity,energy,ktoe,,,,,,,,,0.000558545,0.001146268,0.001827006,0.003778956,0.008511635,0.02668347,0.02888901,0.035818487,0.054448341,0.066235563,0.147522437
Slovakia,Freight,Truck,Truck (<3.5t),BEV,Electricity,intensity,kgoe / ktkm,,,,,,,,,207.1627652,212.5003855,225.6970715,233.5015106,233.8401331,247.508675,252.3017097,257.2046799,273.3226003,278.1271978,260.5401091
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,load factor,t/movement,0.092598314,0.093053533,0.092924588,0.092811727,0.093250202,0.093710523,0.093611187,0.093507574,0.093439893,0.093010757,0.092510236,0.092506665,0.092492583,0.092481388,0.092470098,0.092453103,0.092436491,0.092419905,0.092403059
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,Diesel,load factor,t/movement,0.121668986,0.122267118,0.12161026,0.12146256,0.121549204,0.121661584,0.121047443,0.120430758,0.120133155,0.120060726,0.119414641,0.118933329,0.118440498,0.117953387,0.117468159,0.116977706,0.116489779,0.116003918,0.115519753
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,LPG,load factor,t/movement,,,,,,,,0.088114266,0.087770416,0.087435311,0.087053172,0.087057918,0.087053221,0.087051116,0.087048925,0.087041606,0.087034629,0.087027674,0.087020482
Slovakia,Freight,Truck,Truck (<3.5t),BEV,Electricity,load factor,t/movement,,,,,,,,,0.117393591,0.117383444,0.117370197,0.117381127,0.117392664,0.117404037,0.117415416,0.11759118,0.117438814,0.117450502,0.117462207
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,energy,ktoe,59.55159093,59.88818007,64.10063728,66.4602711,65.62834288,48.84972236,50.18540886,51.26856293,52.48999536,49.38219446,58.21092921,65.57638323,59.05932685,56.85300745,49.13822575,49.18539046,49.39408699,50.06473794,51.17073007
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,Diesel,energy,ktoe,181.606779,163.6038188,203.3977147,199.9162487,197.5087545,258.3264803,272.7944399,264.2438871,226.0348692,200.9051398,214.7494457,208.8985872,237.083674,233.0954908,238.7639834,246.4370341,232.1629155,244.8566497,254.0567498
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,LPG,energy,ktoe,,,,,,,,0.008041861,0.004721602,3.618525021,3.688511846,4.062803584,4.208002236,4.31773282,4.464322652,4.560744673,4.548636778,4.537232637,4.503907803
Slovakia,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Truck,Truck (<3.5t),NG,Natural Gas,energy,ktoe,,,,,,,,0.006268492,0.011839754,0.009156252,0.011096669,0.360456789,0.371944899,0.571221333,0.685299249,1.231292068,1.203250479,1.28513233,1.156836011
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,intensity,kgoe / ktkm,837.48226,819.7713198,809.8299127,803.3053905,794.6740574,765.6062166,767.2008618,768.9153391,775.6695035,781.3295996,798.8204263,805.5197119,809.5671197,816.7788637,826.3506482,826.5359033,829.4465344,840.1051762,858.0382574
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,Diesel,intensity,kgoe / ktkm,1204.11718,1097.103714,1147.931447,1038.141901,905.0164471,1039.857459,1066.970917,980.5147209,961.0412571,1005.381398,928.496978,1048.206634,1121.218494,1105.527641,1077.495192,1093.66485,1013.234623,1050.916983,1072.31314
Slovakia,Freight,Truck,Truck (<3.5t),Liquids,LPG,intensity,kgoe / ktkm,,,,,,,,1224.688753,991.0470583,1438.427415,1440.782797,1440.008397,1427.400429,1403.089581,1373.654677,1361.591117,1357.540993,1353.704615,1352.066542
Slovakia,Freight,Truck,Truck (<3.5t),NG,Natural Gas,intensity,kgoe / ktkm,,,,,,,,1161.276731,1199.638888,1174.694274,1088.043447,1631.583973,1608.961104,1509.082759,1511.581777,1809.985716,1768.19783,1887.921044,1707.423037
Slovakia,Freight,Truck,Truck (<3.5t),NG,Natural Gas,load factor,t/movement,,,,,,,,0.087237507,0.086897078,0.086565308,0.086186971,0.08619167,0.086187019,0.086184936,0.086182767,0.08617552,0.086168613,0.086161727,0.086154606
Slovakia,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,energy,ktoe,2.203254924,2.284720402,2.492835889,2.700307923,2.350760354,2.153438477,2.596019557,3.02842091,3.080061815,3.404825469,3.768553628,3.988506272,3.776380047,3.611153867,3.84926801,3.459215813,3.612542785,3.672417802,3.981510961
Slovakia,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,intensity,kgoe / kpkm,33.69621813,33.69704439,33.53306952,33.33927351,33.08625706,33.03666053,32.93846041,33.00030265,32.79832693,32.51185648,32.17740554,31.96643772,31.72679144,31.51613668,31.35655656,31.25184622,31.1603171,31.04732842,30.90471743
Slovakia,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,load factor,p/movement,1.154317873,1.154639864,1.156493139,1.157101774,1.157657056,1.155668211,1.154655843,1.147529541,1.146939209,1.149429532,1.15141612,1.152145237,1.151602407,1.151163998,1.151957791,1.150766176,1.151299139,1.151372623,1.1528063
Slovakia,Passenger,LDV_4W,Car,Liquids,LPG,energy,ktoe,1.098710232,1.098710232,1.098710232,1.098710232,1.098710232,2.197420464,31.86208083,34.05137344,36.25211417,29.34218005,33.66694817,32.19403219,29.85141307,30.84039272,30.69380289,29.49867063,32.80682324,32.81822738,33.95026245
Slovakia,Passenger,LDV_4W,Car,Liquids,Diesel,energy,ktoe,258.7154144,270.912349,286.043954,304.544283,308.7205295,321.5451754,317.5786614,312.3312689,308.393163,308.0151613,301.3326096,296.0456287,305.3120615,311.5972112,311.4553657,290.5947737,304.3951009,304.3421117,303.6593
Slovakia,Passenger,LDV_4W,Car,Liquids,Gasoline,energy,ktoe,605.0761086,570.7017341,584.8060109,621.8911837,567.408601,572.3315769,537.1075656,518.2504814,524.9149718,523.377507,537.7495964,555.2585602,565.8265252,527.8255599,515.5331046,476.774461,485.8943631,513.246015,565.1540104
Slovakia,Passenger,LDV_4W,Car,NG,Natural Gas,energy,ktoe,7.889079966,4.6216681,18.14273431,8.104041273,7.932072227,9.845227859,10.83404987,9.086594793,7.296844682,8.481815373,7.620029729,5.59607603,4.995110959,4.476098122,3.498821955,3.23261369,3.135363233,3.490788752,3.291116671
Slovakia,Passenger,LDV_4W,Car,BEV,Electricity,energy,ktoe,,,,,,,0.002153784,0.0022638,0.005570899,0.012514221,0.015461754,0.022374695,0.043662064,0.091060033,0.111939134,0.217750206,0.365160261,0.561220602,0.99625988
Slovakia,Passenger,LDV_4W,Car,BEV,Electricity,load factor,p/movement,,,,,,,1.457870547,1.467014193,1.456298064,1.441383448,1.442081398,1.453912637,1.465358893,1.468591969,1.474851957,1.382242545,1.450093214,1.492723294,1.53715583
Slovakia,Passenger,LDV_4W,Car,FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,LDV_4W,Car,Liquids,Diesel,load factor,p/movement,1.899095837,1.908548826,1.887602417,1.872449991,1.877706775,1.849423627,1.862619934,1.874457601,1.861331347,1.842301369,1.843606871,1.858847275,1.87308744,1.87699714,1.88465385,1.765992756,1.852417306,1.907604307,1.965516717
Slovakia,Passenger,LDV_4W,Car,Liquids,Gasoline,load factor,p/movement,1.835632115,1.844769205,1.824522781,1.809876717,1.81495783,1.787619845,1.80037516,1.811817237,1.799129634,1.780735597,1.781997472,1.796728574,1.810492864,1.81427191,1.821672749,1.706977055,1.790513481,1.84385625,1.899833352
Slovakia,Passenger,LDV_4W,Car,NG,Natural Gas,load factor,p/movement,1.797592734,1.807044865,1.78822796,1.774753743,1.780285729,1.753337279,1.764949783,1.776019406,1.76304608,1.744989916,1.745834881,1.760158198,1.774015441,1.777929517,1.785508081,1.673391843,1.755534269,1.807143755,1.860935359
Slovakia,Passenger,LDV_4W,Car,Liquids,LPG,load factor,p/movement,1.797592734,1.807044865,1.78822796,1.774753743,1.780285729,1.753337279,1.764949783,1.776019406,1.76304608,1.744989916,1.745834881,1.760158198,1.774015441,1.777929517,1.785508081,1.673391843,1.755534269,1.807143755,1.860935359
Slovakia,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,load factor,p/movement,,,,,,,,1.830947841,1.817573278,1.798958677,1.799829774,1.81459608,1.828881898,1.832917028,1.84072998,1.72514623,1.809829143,1.863034799,1.918490061
Slovakia,Passenger,Air Domestic,All,Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,Air International,All,Liquids,Liquids,energy,ktoe,15.08879978,14.0219125,16.77836079,19.37668877,15.21841669,14.59477336,15.7966719,13.59699021,15.267746,12.62389576,14.73290513,16.2967767,13.43358198,15.75288213,15.21137955,11.42036835,8.500715164,11.44335724,9.980385568
Slovakia,Passenger,Air Domestic,All,Liquids,Liquids,load factor,p/flight,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,Air International,All,Liquids,Liquids,load factor,p/flight,103.1,103.7286213,116.9243243,106.716035,110.5866115,127.2776506,113.7193809,108.8138736,110.3481375,126.3817734,117.1346023,104.4528675,128.7801573,140.7531946,144.9944589,117.5407925,103.5873016,148.2977778,156.5201816
Slovakia,Freight,Rail,All,Electric,Electricity,load factor,t/movement,736.453537,718.3038358,676.5756817,749.3505307,767.0025739,689.5113122,685.7224868,744.4412281,609.3413788,717.3530404,846.3136923,758.2385658,947.2363855,837.6742671,958.3830061,630.6047226,627.5035296,484.6855753,489.7749807
Slovakia,Freight,Rail,All,Liquids,Diesel,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Ship International,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Ship International,All,Liquids,Liquids,intensity,kgoe / 000 tkm,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,LDV_4W,Car,Hybrid Liquids,Electricity,energy,ktoe,,,,,,,,0.000450464,0.00046656,0.002553854,0.004634319,0.016965834,0.034321696,0.059284195,0.076463277,0.148042816,0.238750765,0.398842191,0.721078137
Slovakia,Passenger,HSR,All,Electric,Electricity,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,HSR,All,Electric,Electricity,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,HSR,All,Electric,Electricity,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,Rail,All,Liquids,Diesel,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,Rail,All,Electric,Electricity,intensity,kgoe / kpkm,9.068803278,9.728389004,9.418089202,9.044234189,9.660026079,9.354581745,8.903135537,9.067723857,8.883188865,9.231555618,8.778731317,8.251695037,8.08450036,7.769496497,6.693602557,10.2475659,11.69704509,7.199444429,7.408403312
Slovakia,Passenger,Rail,All,Electric,Electricity,energy,ktoe,19.78812875,21.52892487,20.39016312,20.7655617,21.87029904,21.59972925,21.64352249,22.29753297,22.07472433,23.84510816,29.94425252,28.74890551,30.34921435,29.46193072,26.48658532,21.85805807,23.03148178,22.80783995,26.24797293
Slovakia,Passenger,Rail,All,Liquids,Diesel,energy,ktoe,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,Rail,All,Electric,Electricity,load factor,p/movement,146.223,132.7469641,133.5460787,133.4637133,121.6486249,122.6514477,126.5933993,121.4890232,121.3803422,115.2217624,116.9890887,121.2298949,121.3197622,124.384349,142.7838537,92.49188009,80.52618848,130.2210096,126.1044685
Slovakia,Passenger,Rail,All,Liquids,Diesel,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Slovakia,Passenger,Urban rail,All,BEV,Electricity,intensity,kgoe / kpkm,4.577132593,4.495447835,4.602353126,4.371077144,4.347790467,4.293325016,4.161773028,4.108284384,4.026290216,3.955797575,3.726367993,3.667490518,3.56988945,3.603110194,3.602573896,5.879528368,6.901282077,3.990893324,3.740038022
Slovakia,Passenger,Urban rail,All,BEV,Electricity,energy,ktoe,1.76776889,1.72816703,1.817644139,1.605428446,1.271841319,1.216913352,1.276837875,1.189138149,1.108868912,1.016161167,0.934573652,1.104790296,1.016893827,1.011569584,1.002989176,0.990032623,1.566645402,1.221363573,1.398691923
Slovakia,Passenger,Urban rail,All,BEV,Electricity,load factor,p/movement,75.772948,76.07866783,73.42234102,76.74433716,76.55215954,76.68926414,78.23179464,78.04372924,78.1972196,78.7267605,82.91455396,83.74667274,85.65383894,84.5810037,84.38185437,51.60635209,43.90395439,75.84101255,80.86374357
Slovakia,Passenger,Air EEA,All,Liquids,Liquids,intensity,kgoe / kpkm,24.90691838,21.95939266,29.3521032,33.39801244,31.18474129,26.68578595,26.46516267,27.14771413,30.5902009,24.2625585,27.42487786,28.18583759,22.92495107,24.73034255,24.13023997,56.89706213,37.87306161,23.82335475,15.9442346
Slovakia,Passenger,Air EEA,All,Liquids,Liquids,energy,ktoe,23.95599989,25.69975545,32.45935059,43.03269073,29.27340935,25.37484769,26.0041622,21.87723985,24.20845624,21.39988288,27.28362925,32.02106781,25.53263031,30.70551757,29.43115474,14.60153784,12.82748861,21.73371796,18.61650166
Slovakia,Passenger,Air EEA,All,Liquids,Liquids,load factor,p/flight,74.43571912,77.56414363,81.27851839,81.64274348,81.60215858,87.52654462,94.6512987,104.8005437,107.8858329,108.1191341,115.7554945,114.9150311,116.291178,118.0623693,119.1896993,78.41337974,83.37165109,119.7963619,131.1922689
Slovakia,Freight,Ship EEA,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Ship EEA,All,Liquids,Liquids,intensity,kgoe / 000 tkm,,,,,,,,,,,,,,,,,,,
Austria,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Austria,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Bulgaria,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Bulgaria,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Cyprus,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,75.89254076,74.2345146,78.19875745,71.4502003,77.3001786,80.17933448,83.14332745
Cyprus,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Czech Republic,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Czech Republic,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Germany,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Germany,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Denmark,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Denmark,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Estonia,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Estonia,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Greece,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Greece,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Spain,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Spain,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,1017.267833,905.8766999,956.1260856,1024.518896,1004.03229,1104.579247,1188.804568,943.6716813,1062.917554,1213.732048,917.3678871,1087.823174,1493.212117,1408.710501,1416.533529,1361.245198,1459.775005,1515.056986,1328.418912
European Union,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,94.42131438,83.68416136,95.86716986,81.06740651,89.71201788,79.98618834,75.22209024,83.11305201,102.8841342,75.52127345,74.33640749,83.10541479,77.86728243,69.83538082,72.50513617,62.18613184,67.24726968,68.21906684,57.7665656
European Union,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,1913.410655,1882.188339,1913.074214,2018.119961,1945.599011,2031.559561,2042.283096,1992.927363,1969.221897,1979.995778,1944.123516,2068.36372,2228.24729,2142.639184,2098.001781,2163.058968,2208.267615,2114.980724,2183.943047
Finland,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,154.3750697,182.4754581,145.7606027,130.7473708,162.2844767,,,,,,,,,,114.9777862,134.0842367
Finland,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
France,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
France,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,2892.013638,2920.893147,2982.527759,3046.738428,3089.062784,3079.508576,2874.708801,2917.914137,2957.913296,2838.214198,3261.822129,3338.591847,3286.172161,3219.899156,3156.057565,3355.875992,3355.606395,3247.597469,3336.605265
Croatia,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Croatia,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Hungary,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Hungary,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Ireland,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Ireland,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Italy,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Italy,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Lithuania,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Lithuania,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Luxembourg,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Latvia,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Latvia,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,1599.157118,1001.371982,1317.581086,1093.895898,1297.319449,1293.66976,1204.018195,1373.736757,1236.805947,1002.103432,975.5291723,1787.091767,1365.062319,2004.269417,2004.071633,1386.692305,792.1748077
Malta,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Malta,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Netherlands,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,858.9458895,854.0641347,598.5828698,643.1744201,885.4000908,944.448437,899.4583011,964.9108777,1026.037167,1125.471628,1022.59704,1027.819426,1194.625239,1041.658723,1068.437987,1073.067007,965.116614,923.4516095,953.0088254
Netherlands,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Poland,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,16.25633004,7.103202769,6.524850554,6.105232587,8.01035562
Poland,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Portugal,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Portugal,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,4191.531778,3494.798333,1564.754943,1600.187455,1512.564358,1537.924219,1624.377236,1603.681118,1737.484204,2478.688863,2312.549515,2078.743727,2119.627964,2148.889795,1958.185169,1723.641609,1853.072701,1739.572273,1717.90037
Romania,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Romania,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Sweden,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Sweden,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Slovenia,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Slovenia,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Ship Domestic,All,Liquids,Liquids,intensity,kgoe / ktkm,,,,,,,,,,,,,,,,,,,
Slovakia,Freight,Ship Domestic,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Austria,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,0.000677783,0.06571158,0.07025442,0.152635136,0.380086764,0.693294385,1.271169017,1.846206042,2.446616601,3.466521462,6.046208995,8.528176953,12.03260232
Belgium,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,0.00348548,0.049251972,0.058937792,0.224150115,0.989219403,3.046101044,5.854517038,8.973206462,11.29171028,14.14739942,23.71438841,34.39818864,43.89906075
Bulgaria,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,,0.000687199,0.000523489,0.001235181,0.006008571,0.009431354,0.031987776,0.059999547,0.18646302,0.243860627,0.305039578,0.400830814,0.397580022
Cyprus,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,,,,0.000650952,0.006377626,0.014304133,0.029918221,0.042605408,0.062384282,0.079516241,0.110829164,0.137341485,0.196862967
Czech Republic,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,,0.00209678,0.003887578,0.00872086,0.039377721,0.053297106,0.094307339,0.130221891,0.187018348,0.314990572,0.516491207,0.871585486,1.029357263
Germany,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,0.055906411,0.201968552,0.507144702,1.099525744,2.771258888,5.087427773,7.479573097,11.38976971,19.18178746,38.31186067,74.8410061,109.2861263,116.1385196
Denmark,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,,0.007840211,0.012202559,0.01910893,5.040778823,0.266553116,0.301466176,0.942994304,1.598492056,4.162137622,10.58263366,15.2184942,19.54298423
Estonia,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,,,,0.004517225,0.009056611,0.011935157,0.015108866,0.024620504,0.029656488,0.048545723,0.110454883,0.159365124,0.252614095
Greece,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,energy,ktoe,,,,,,,,0.000124385,3.94E-05,0.001634767,0.003878806,0.01021219,0.03069036,0.05919465,0.098683821,0.244789388,0.770121789,1.352574326,2.12853502
