# File: A07.hh_DIAMOND.csv
# Title: The EU_hh_DIAMOND database was created by merging information from SILC (recipient) and HBS (donor) using the statistical matching strategy of Tom��s et al. (2025). The database is created for household income dec, covering multiple microeconomic variables rGRCated to income and consumption dimensions for the reference year 2015, and expresses the information in current euros (average per household). Note that some countries are not yet included due to data issue (AT).
# Source: BC3 microdata
# Units: 2015 EURO
# Column types: cnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
ISO3,Decile,Households,Population,HY010,HY020,PY010G_hh,PY020G_hh,PY021G_hh,PY050G_hh,PY080G_hh,PY090G_hh,PY100G_hh,PY110G_hh,PY120G_hh,PY130G_hh,PY140G_hh,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HY170G,EUR_HE00,EUR_HE011,EUR_HE012,EUR_HE021,EUR_HE022,EUR_HE023,EUR_HE031,EUR_HE032,EUR_HE041,EUR_HE042,EUR_HE043,EUR_HE044,EUR_HE0451,EUR_HE04510,EUR_HE0452,EUR_HE04521,EUR_HE04522,EUR_HE0453,EUR_HE04530,EUR_HE0454,EUR_HE04541,EUR_HE04549,EUR_HE0455,EUR_HE04550,EUR_HE051,EUR_HE052,EUR_HE053,EUR_HE054,EUR_HE055,EUR_HE056,EUR_HE061,EUR_HE062,EUR_HE063,EUR_HE071,EUR_HE0721,EUR_HE0722,EUR_HE07221,EUR_HE07222,EUR_HE07223,EUR_HE07224,EUR_HE0723,EUR_HE0724,EUR_HE0731,EUR_HE07311,EUR_HE07312,EUR_HE0732,EUR_HE07321,EUR_HE07322,EUR_HE0733,EUR_HE07331,EUR_HE07332,EUR_HE0734,EUR_HE07341,EUR_HE07342,EUR_HE0735,EUR_HE07350,EUR_HE0736,EUR_HE07361,EUR_HE07362,EUR_HE07369,EUR_HE081,EUR_HE082,EUR_HE083,EUR_HE091,EUR_HE092,EUR_HE093,EUR_HE094,EUR_HE095,EUR_HE096,EUR_HE101,EUR_HE102,EUR_HE103,EUR_HE104,EUR_HE105,EUR_HE111,EUR_HE112,EUR_HE121,EUR_HE122,EUR_HE123,EUR_HE124,EUR_HE125,EUR_HE126,EUR_HE127
BGR,Decile 1,193477.2286,715094.2772,462.9009265,401.6030798,218.4815873,3.921573141,0.416403382,28.7870669,0,4.027248128,41.25238983,7.789456124,3.381318422,29.51716,0.494807629,161.7547723,1.624523864,68.06119934,21.79656219,0,29.71522468,1.750839239,0.024701718,5.805243604,2.807162021,9.757617386,48.73311866,17.36887968,790.3340366,281.1545779,12.53879964,6.629627783,26.54855422,0,10.94199114,7.68998486,1.017984285,168.9438542,2.729493102,19.01876118,71.78305323,71.78305323,1.563643959,0.806862077,0.756781882,0.054277951,0.054277951,29.68275162,2.023032214,27.65971941,1.425263707,1.425263707,0.551631672,0.847427967,1.194688737,1.247717203,0.690190504,12.71739279,25.44190166,1.772374798,1.89332499,0,0.205430478,11.925388,3.866174534,5.585198704,2.452332155,0.021692306,0.174664619,0.523178995,0.500032096,0.355453301,0.144578795,6.953241053,6.768001905,0.18510152,0.051960655,0,0.051960655,0,0,0,0.242757206,0.242757206,0,0,0,0,0.085629281,0.30509896,31.24813238,0.703402408,0,1.670519126,9.165851171,2.705237283,1.829004343,0.49347616,0.05610979,0,0,0.008602429,11.45693081,0.563708693,16.03462055,0,0.945146596,1.991715179,0.86796585,0.051111614,1.493795981
BGR,Decile 2,225015.9525,714562.4843,1121.726628,972.1661776,628.1435755,11.21943677,0.855895708,87.57822298,0.115283455,15.97946766,174.0864781,11.35134776,15.37414971,57.84924611,0.155675948,210.6814971,2.307243865,71.21396926,10.23221643,0.103299596,42.66941995,0.212940615,0.037948197,3.498472294,4.889388885,3.101834028,141.5692851,36.76610189,1265.173503,425.1589355,20.87921715,11.27957918,38.90737487,0,25.77804904,17.47484972,5.16048487,219.4041854,9.233361208,29.41228925,104.9815396,104.9815396,1.797812416,0,1.797812416,0.012286224,0.012286224,44.88871812,1.355352167,43.53324507,1.227680126,1.227680126,4.498945024,1.555680779,3.281508221,2.378979585,1.366530364,21.02517008,45.01908801,5.070505632,1.483435581,0.120778905,5.005319269,36.98787473,11.9085813,19.84614233,4.987529164,0.245819301,3.218708143,1.891541227,0.420850838,0.29129538,0.129555458,12.0582245,11.64145178,0.417026292,1.705966921,0,1.705966921,0,0,0,0.516274273,0.516274273,0.001785875,0,0.001785875,0,0.190019802,0.701715223,56.75711006,2.415732955,0,4.722856504,12.81546271,4.700038629,9.172348146,1.187789083,0.006886084,0,0.690894366,0.538417462,27.26752487,0.956548819,29.10873076,0,1.918339469,2.326386608,4.282536026,0.01925005,2.192522332
BGR,Decile 3,290478.2303,718247.1213,1568.956894,1376.291724,809.5687611,12.59325956,1.67163817,82.53837127,0,16.9384232,425.0165798,12.15637564,21.16360215,64.43080559,0.195975748,272.0767474,8.853887429,55.04236722,6.877418652,0,48.57576428,1.27831943,0.100882685,14.64886999,8.20491921,3.053568639,181.4066964,28.95443013,1656.347654,520.9287769,25.68814255,15.2727788,55.14192652,0,28.06832334,16.70672735,2.704838043,336.9470436,14.83169841,37.4112033,131.4719117,131.4719117,2.1504168,0.10669266,2.04372414,0.020594944,0.020594944,58.61332925,5.699285252,52.91403268,5.148149077,5.148149077,4.87399816,2.346438606,5.712911911,3.415097861,2.073597191,27.05700683,70.75042698,5.686607456,8.251304485,2.268066126,3.679720818,43.35538247,10.28495213,26.09483824,6.609941236,0.365783495,2.173426992,2.425283443,0.411389955,0.298292663,0.113097293,13.31769464,12.36520844,0.952341394,0.261050115,0,0.261050115,0,0,0,1.369657294,1.369657294,0.032223466,0,0.032223466,0,0.086610006,2.064831491,67.3201243,4.318176831,0,7.104794704,16.86192652,5.717942146,4.795255766,0.73943794,0.092529755,0.04713879,1.285830253,1.391830332,41.49973838,3.236688438,34.73358196,0,2.62066925,2.510949648,3.389792139,0.120551477,5.840868649
BGR,Decile 4,306885.9898,715127.4401,1889.767237,1658.945607,952.5316441,8.57832351,1.387871979,104.7167754,0,20.77156935,584.7473628,11.65579459,13.61676177,72.57848581,0.185483916,332.2943564,20.72532157,51.2906409,5.708335784,0,47.8512305,0.540924749,0.090792606,1.459085713,10.06197436,3.797401421,216.8720971,32.11720651,1935.347601,546.2549954,26.89968196,17.0746757,49.51050322,0,42.77339781,25.7784402,6.733649406,384.5782879,15.43064974,42.45538075,138.6738178,138.6738178,4.874824603,2.137674799,2.737149805,0.028137423,0.028137423,71.83862324,5.546314851,66.29286071,8.598886457,8.598886457,11.47908815,2.894997657,9.686163819,4.405533051,4.228650477,30.16640371,96.4939645,11.120758,2.411513998,2.840932522,4.928061852,67.51308255,17.43758191,40.79698753,8.764052202,0.514033734,6.64240239,7.097933156,1.134217254,0.725629559,0.408587695,14.86353114,14.13650252,0.726535492,0.324031809,0,0.324031809,0,0,0,1.438806254,1.438806254,0,0,0,0,0.078443649,1.498702714,77.00618824,5.177503117,0.001123049,10.30431123,21.22127867,8.228972082,9.86243509,2.222646647,0.46829154,0.012842436,2.574025327,1.074161732,53.42081967,6.555581867,47.92606779,0,6.019774423,5.488106485,6.926015749,0.098158982,8.001175295
BGR,Decile 5,318076.4174,716470.5168,2253.614959,1944.380256,1229.723764,11.37373344,0.091177337,134.2934935,0,21.20393612,684.9462595,14.57566778,15.27317324,40.50639599,0.578041474,369.1675553,24.86390013,36.64187353,3.041072326,0,46.26335923,0.382876339,0.166663212,1.210057652,11.43482171,6.811358657,290.9608303,29.91800008,2166.925873,599.9578141,34.11671187,22.58999056,57.54249804,0,48.13124891,28.67801769,8.377502033,409.2282761,22.15846425,45.01228262,149.5928241,149.5928241,3.662298045,0.570136309,3.092129533,0.028657299,0.028657299,82.92771664,12.21750587,70.70989327,9.523677206,9.523677206,11.51249869,6.020955391,18.05749187,6.152957847,3.8834835,35.42711338,106.5801965,13.28741028,6.68736506,1.275932149,10.73061705,74.78246222,27.47788726,34.28214516,12.44484599,0.578110043,10.86513231,7.073850722,0.51420883,0.381701729,0.132507101,12.9650773,11.7406361,1.224476147,0.836574854,0,0.836574854,0,0,0,2.118984698,2.118984698,0.009114622,0,0.009114622,0,0.410075888,1.283725834,92.34806415,9.420521743,0.000277613,11.4664162,24.83000863,9.299076045,20.2704803,0.937151077,0.659898073,0.124337923,5.678856184,1.413300358,54.87417965,4.471998988,51.41798369,0,6.078111399,7.981254261,7.719969581,0.016842879,5.915282805
BGR,Decile 6,305344.3677,716106.7747,2677.805773,2272.567628,1578.991415,31.35656199,1.920582788,144.397026,0.813155867,16.95932694,703.3626575,12.37032197,18.42865111,41.1891603,4.901443814,361.7989179,42.01934368,38.74723777,1.286667628,0,67.03367407,1.758416365,0.094258201,3.626737392,12.46037163,9.559841348,383.1996974,29.64407164,2283.787078,613.4398874,32.66300191,25.21742595,69.59897225,0,52.23309205,30.30062268,7.299949411,434.898557,21.62256137,46.81060211,156.5893125,156.5893125,3.4089112,0.586252039,2.822659161,0.05097863,0.05097863,78.59106838,7.556782797,71.03383607,14.79460631,14.79460631,15.51919902,4.651066148,15.14541765,5.074758499,3.768185226,34.95455522,100.8966527,12.07154515,3.941392177,0.639536378,7.557369997,93.80114883,22.8949848,52.90895366,17.42892572,0.568816245,7.891701219,9.850544513,0.878323609,0.630009789,0.24831382,19.59931449,18.45465564,1.144864156,0.135481436,0,0.135481436,0,0,0,3.005069094,3.005069094,0.024370867,0,0.024370867,0,0.103099193,3.618795443,98.10719917,9.64095314,0.075025125,13.53574984,25.53509353,10.6122055,27.23971362,1.685318954,0.643718233,0.40125986,4.064054191,1.783204076,67.06309265,9.58952488,52.35120505,0,6.937508389,6.668442281,8.860435635,0.065388709,8.28175591
BGR,Decile 7,297056.764,713831.0911,3199.439551,2690.86945,1954.156959,34.42600726,4.947531749,270.226293,1.831965057,15.62447174,682.5674011,20.20163779,48.34593546,71.51815896,0.192440162,376.5127934,38.76399927,27.65168988,1.623068091,0,55.40981536,3.961071104,0.071426338,2.417196828,12.61038802,10.83351243,485.5508489,24.75603252,2574.182026,650.8048479,35.79090918,28.05176387,77.9188914,0,63.45306738,36.37656638,7.87175369,464.3566527,26.27577477,52.73147263,163.4040787,163.4040787,8.012030645,2.8698738,5.141868758,0.001141512,0.001141512,65.40437822,5.956777146,59.44711719,23.38002947,23.38002947,17.94956118,6.110949358,21.86772832,6.136445315,4.159388385,37.3949103,102.8912679,15.69768986,7.42182816,39.00790173,8.747269244,106.6835237,28.2770523,54.97871714,22.1810329,1.247018749,17.02653538,7.655339223,2.881233743,2.044171207,0.837003634,19.56339637,18.02845127,1.535038711,2.132392571,0,2.132392571,0.108941116,0.108941116,0,3.684663753,3.684663753,0.043010278,0,0.043010278,0,0.363474719,3.495469926,110.2927834,9.704913611,1.076624401,15.74977244,25.35430368,12.88848399,39.82886271,1.686176823,0.422377264,0.278626849,7.655026045,3.612395835,92.1105164,8.811210057,63.03151628,0,10.81377088,9.851037248,15.76457584,0.657545442,9.728505035
BGR,Decile 8,310430.7288,718265.9777,3845.715696,3205.790212,2586.959771,48.26276943,0.557750274,180.9302799,6.087027768,17.73200889,761.2320644,9.24779506,44.709071,81.22108159,1.78918566,406.7271514,37.41362612,28.31526672,0.836720898,0,85.51104042,2.157116187,0.214497803,1.015978348,14.34367087,18.54305215,607.0387531,31.59876926,2843.168115,695.5863238,42.80495688,35.74350804,96.15819337,0,73.34076992,34.77718524,12.63940537,544.2830228,26.56169666,56.88648614,178.3795784,178.3795784,6.921440737,2.689182369,4.232134877,0.078947859,0.078947859,69.02093219,11.4808821,57.5398542,24.18406104,24.18406104,13.09574616,5.707721682,25.08020262,7.888299795,5.092091408,41.64753524,105.9237261,16.9831136,10.87744353,2.489807695,9.566111251,120.2004214,26.69146611,70.41918251,22.32085641,0.769436267,20.6342125,9.60692286,1.904237166,0.979647952,0.924509851,25.51206843,23.45534715,2.056438628,0.814757922,0,0.814757922,0,0,0,7.86297634,7.86297634,0.080675125,0,0.080675125,0,0.596720535,2.360768536,120.5573501,20.73472116,1.75201366,20.03353107,28.83228915,13.15584734,45.42601563,0.820581389,1.606249708,1.205846064,5.235419396,4.187945673,120.3011212,18.13281914,72.11951632,0,10.31872918,8.001399851,10.84192411,0.484413067,8.12995952
BGR,Decile 9,318535.5965,716077.9399,4926.420963,4071.571274,3522.115707,60.80807988,2.553196889,239.2861858,1.929918291,31.97394631,818.4885542,13.25731557,46.42951639,88.18556712,0.276965616,430.7726017,59.52228179,21.76194565,0.537395373,0,75.99629687,1.748881609,0.19547225,2.357490484,17.680638,22.60779897,814.5674492,22.68862054,3373.565814,776.8723425,48.76803343,45.15767738,133.102212,0,82.52200839,43.5000846,10.89121916,611.0915704,39.79425698,64.94206971,184.7697202,184.7697202,12.29835407,8.916971909,3.381385649,0.001209722,0.001209722,59.84434124,8.477142748,51.36706519,34.16767412,34.16767412,22.40468654,9.819819968,28.42285226,8.853046109,8.399969881,47.60333905,134.0629214,24.78556254,9.958237252,5.635626361,17.16728656,164.0061526,40.05077522,92.79888075,29.61527971,1.541580117,28.91591568,11.21959857,3.970295541,2.709647784,1.260538725,27.20756016,23.2025563,4.005705315,3.15883748,0,3.15883748,0.093552864,0.093552864,0,9.358326686,9.358326686,0.090766243,0,0.090766243,0,0.406575166,7.075532979,142.9040032,23.7862242,1.375956485,25.28632281,33.76219991,16.95638678,53.04274426,3.12065757,2.877985141,0.001820338,7.87605886,8.340500141,169.2149561,14.61052228,86.66816523,0,10.27337831,14.2705809,15.98427164,0.232831767,22.64119037
BGR,Decile 10,347587.7178,716162.3458,9166.53374,7499.473061,6596.352044,102.7358624,16.41003314,1033.202671,0,74.41931022,805.9753507,6.079493991,96.63774189,100.6302523,0.143904005,500.8888838,122.1755304,78.76652611,0.265600643,0,159.7153523,75.75996352,0.511996746,0,21.28049125,50.5684149,1595.715983,11.86009146,4846.311171,993.7958894,69.98526886,73.53231024,157.6933266,0,165.2834838,71.66507421,37.06345564,835.7571077,53.77479788,77.24620195,200.6385966,200.6385966,8.125375383,3.711295101,4.414279457,0.134249782,0.134249782,38.17114417,7.953360781,30.21778339,75.03599514,75.03599514,48.58047959,13.50954006,48.4249084,11.01204044,8.462995813,59.59727062,140.0756314,35.42853581,12.85501917,28.54234605,31.68266898,266.1523911,93.95096352,128.7400311,40.88416553,2.576097478,58.47094858,15.28436352,3.39453824,1.419588235,1.9748021,35.12151331,30.23444492,4.887811951,13.21312152,0.244820762,12.96830076,2.189810243,2.189810243,0,16.24577829,16.24577829,0,0,0,0,1.067731363,12.22264577,186.2952784,21.26009181,0,42.2853211,38.84946269,22.46130725,196.2494659,1.699564778,5.352160651,0.220335806,9.859908665,9.42263039,306.3754533,37.06490113,140.1647774,0,23.04852367,21.6146135,43.19535089,0.412000426,21.03986065
CYP,Decile 1,23996.33423,84364.35461,3896.415265,3539.544694,1910.689819,75.52818028,0,321.3457998,0,121.6016686,177.6394057,57.50146358,22.41642261,166.7057681,24.52617104,826.3100183,18.32847568,405.9750366,297.670761,28.12507816,316.6233673,27.26602738,43.52011778,0,20.96781892,169.9542137,165.9485378,3.298416623,5027.183708,1006.152088,95.86634695,21.46204338,98.64554169,0,168.0756058,59.50716826,271.6228542,842.1314607,79.38032974,92.27185697,178.4568247,178.4568247,36.08041322,13.80068348,22.27972974,11.13872445,11.13872445,22.89537784,12.77965908,10.11571875,0,0,16.81306318,5.696568322,42.92119342,11.6240094,9.894811112,137.0769179,76.68526753,95.15253575,7.667774419,31.43811902,8.508173766,361.355094,55.91978,302.5530325,0,2.881271142,74.94988919,5.125873745,0,0,0,12.17792217,11.92910082,0.248701115,27.91812525,0,27.91812525,0.054528201,0.054528201,0,3.876699721,3.876699721,1.054833163,0,1.054833163,0,1.841600556,9.092591602,254.1277898,34.55209991,0.004371516,46.37643541,41.65324416,27.30870928,6.175249146,46.44956104,44.10983259,4.956252886,29.98966461,2.154304628,215.9166216,3.804997851,153.7418849,0,12.00261849,6.9013166,123.3352855,0.001322576,29.53356244
CYP,Decile 2,26444.26489,84046.94825,5662.247964,5165.788807,2608.109255,32.20184948,2.051500175,469.4461974,8.191063951,106.8021973,717.5392178,162.8405552,31.32798867,301.8086442,48.54553783,1187.32549,43.45922998,342.9181245,357.9520822,69.62794647,347.9215842,43.70683877,121.0776109,0,35.37789502,185.8613837,275.2198781,4.315544518,7007.789794,1310.557838,117.2174757,36.2440746,89.85859564,0,265.1733333,92.69486239,199.9109911,1250.217512,80.04949726,98.16766206,226.0524335,226.0524335,42.77627574,17.86717706,24.90909868,24.94555617,24.94555617,25.81637442,11.24757012,14.5688043,0,0,39.54458862,15.94892789,46.43891349,25.04824215,14.17326947,207.0483651,139.3746965,182.8587669,21.46690289,115.2428994,7.453688781,472.3458242,112.6691763,357.6742622,0,2.00188194,99.39570486,10.84078754,0,0,0,7.638714749,5.082912156,2.555437814,35.68981549,0,35.68981549,0.383733594,0.383733594,0,5.034855359,5.034855359,0.156151851,0,0.156151851,0,2.128938094,10.63239463,307.6411141,26.24577051,0,67.65171768,56.8006988,60.14335756,25.72718936,56.88255729,153.7982733,0.034337195,91.20638876,0.322028378,332.0691888,16.48197323,230.5143288,0,14.6293616,12.9351398,169.5651033,0.292993075,30.10168942
CYP,Decile 3,28904.32047,84876.69796,6918.856768,6231.630787,3813.353384,28.15230519,3.180165544,554.2122237,0,111.7985822,869.7785674,228.1279809,16.29902074,249.7049828,69.96058629,1399.36125,85.46919362,310.9808854,197.8393748,39.96937984,294.5738699,73.60857063,134.3593015,0,46.80408548,159.1349317,481.2869632,5.24911422,8110.565153,1453.788373,121.1564532,38.96832642,130.2182623,0,321.1952417,99.96826956,256.9398857,1246.864441,81.329661,113.0494203,260.0214574,260.0214574,50.93454094,21.69238464,29.2421563,36.07205388,36.07205388,25.83987159,13.11643433,12.72343725,0,0,49.30347557,12.7468419,55.65122342,26.87047994,14.44537763,237.9127564,162.3016237,208.7998034,77.95921431,102.8019173,20.74228106,599.1965171,127.2017928,469.2982333,0,2.696909932,128.6650919,11.7954717,0,0,0,11.03901255,8.103246093,2.935340297,32.91252922,0,32.91252922,0.042747803,0.042747803,0,6.219935293,6.219935293,1.345834102,0,1.345834102,0,2.908278203,11.08024779,362.2612323,25.93695689,6.162334452,74.54524261,84.6540575,57.93034907,29.63866934,71.28508586,104.3557868,4.405118408,84.84446506,2.470158634,503.4338382,17.78795628,297.5995909,0,25.62702488,35.26384727,229.9363518,0.00468775,34.50829135
CYP,Decile 4,29436.80871,84098.56304,7993.576054,7228.122858,4298.050757,77.58223083,10.13394937,810.8604566,0,113.2500293,1515.86293,219.0341857,36.34635685,151.334871,88.94760329,1525.132608,32.82360604,198.7833154,156.9109185,39.13433915,257.906803,64.19593304,140.3388171,0,53.07364327,131.7681738,580.6113787,4.402844533,8618.992081,1469.330926,139.3216796,39.48088364,121.2548857,0,342.085114,108.0713558,192.628765,1552.049454,88.18673275,127.9550116,262.1529299,262.1529299,43.92597673,16.37067868,27.55529805,41.46794789,41.46794789,29.6396933,13.90778679,15.73190651,0,0,57.85738274,11.00059122,56.69640962,23.88678321,16.30745424,257.4852443,200.1364775,266.4060949,47.37434842,71.11053786,35.47468339,600.1230162,114.3653267,484.5695789,0,1.18787416,145.7605854,4.216506067,0,0,0,6.806256939,5.86560567,0.939633715,47.38148636,0,47.38148636,0.058101007,0.058101007,0,7.832360454,7.832360454,0.218973741,0,0.218973741,0,2.337001942,16.81294076,358.197495,53.56684565,0.048208375,89.02629535,104.0703407,67.7839161,27.73231585,78.33626873,134.4760961,11.64344378,113.6910757,3.175156739,485.2013482,19.37249219,300.6286224,0,21.66827017,23.6258955,226.6926127,0.332562305,37.72351598
CYP,Decile 5,31298.73803,84853.50152,9342.6823,8327.795179,5628.092144,33.55373705,2.587749125,848.3170049,11.95100849,97.96052956,1338.638287,255.1186486,39.56375304,196.8982445,82.43475963,1598.945192,116.0960875,212.182357,142.5723303,42.40703507,234.2990373,93.56332369,171.2619338,0,59.85212096,139.4196956,815.6153043,5.159944073,10046.28087,1588.441423,143.1187131,49.95796084,140.5282539,0,426.0276389,133.5514611,281.204545,1572.257432,196.1603487,147.0924677,303.4354368,303.4354368,53.23690597,26.49778014,26.73912583,40.01082914,40.01082914,30.31826611,15.82161164,14.49665447,0,0,77.14303929,16.35927687,83.56179301,26.5689166,42.50229672,294.8633637,238.5648193,254.4082383,115.5380504,176.8288586,12.54072587,707.5770806,172.9390859,529.5267557,0,5.111658872,172.8133676,10.72063059,0,0,0,6.552650215,4.713802524,1.838146029,63.86924513,0,63.86924513,0.812147705,0.812147705,0,11.05887498,11.05887498,0.463059724,0,0.463059724,0,8.62943376,14.31028688,404.9421181,40.22951938,0,87.7534614,118.7665312,68.20381626,34.6218972,75.37516959,166.1674449,6.575206543,159.4850217,5.424833721,628.7917746,31.59758358,342.0202355,0,41.45333216,16.10013192,291.6076198,0.022230389,47.1771698
CYP,Decile 6,29727.67881,84237.11928,11033.06101,9617.039712,7274.273102,53.31129465,17.3627653,758.8014715,22.95477321,169.4526539,1350.095261,194.9049099,35.00869727,182.2347076,116.5080008,1642.973145,170.0806862,232.2585772,82.33351961,70.54856351,268.0749777,88.16834591,254.89714,0,66.9466994,162.1954939,1186.879107,3.312923712,10917.24311,1689.574622,164.5432792,57.39745955,141.3889881,0,544.4517624,168.0438063,330.0538761,1570.127228,126.0789819,142.5178866,304.9214969,304.9214969,47.51118277,22.91668903,24.59449374,65.10845123,65.10845123,31.58915941,18.01125221,13.5779072,0,0,75.90585411,17.97068452,98.31401785,35.56406333,28.05563565,270.7314206,245.7557764,268.147189,127.5603671,235.5436579,11.19229913,694.551662,150.6656116,539.7948231,0,4.091659588,176.7280812,9.756265667,0,0,0,6.211463738,4.713124833,1.498139766,71.13218238,0,71.13218238,0.242302069,0.242302069,0,12.85529564,12.85529564,2.228368249,0,2.228368249,0,4.965276967,21.14371611,470.2539831,53.36778065,0.104251795,129.9512397,134.7119927,72.60597447,51.81775881,107.9566935,119.8335495,14.14429404,270.3247331,1.532580507,753.8744824,59.86537127,397.7476534,0,41.24598469,27.72359676,324.7852538,0.017810047,40.26060761
CYP,Decile 7,30629.86442,84577.36317,13084.18908,11071.97084,8362.740637,48.70362838,10.68759038,1122.603877,49.78272299,136.5981232,1835.112104,395.1382995,57.76098433,190.5582369,74.98842598,1755.782743,215.9219021,126.5045202,14.54976566,86.06302043,300.1099094,105.0689579,260.9505837,0,75.77978511,205.4744347,1730.964016,5.906013646,11387.11331,1692.15348,158.8672736,72.65443463,134.0281832,0,594.3918572,177.1611789,317.5306402,1755.418846,138.6617843,143.5024019,282.2933088,282.2933088,39.23125043,17.82268974,21.40856069,68.99690063,68.99690063,28.55343102,17.07513828,11.47829275,0,0,90.39943145,15.14864706,93.47080391,45.13966185,40.76218773,312.8387251,224.7095059,263.8436367,86.93594305,181.6311916,21.51459369,768.0497324,156.0091288,605.3267363,0,6.714617501,174.8346149,16.84417328,0,0,0,5.351053851,3.156862071,2.19363318,74.08407139,0,74.08407139,0.287614301,0.287614301,0,17.36603311,17.36603311,0.249211955,0,0.249211955,0,8.610397037,24.46910272,443.3809825,69.51060128,0.075387212,119.0858003,150.0016775,78.70334769,41.5331607,77.84528597,158.7524225,13.07458521,307.9187297,8.43837143,826.3497652,77.09563507,438.2451453,0,44.88789034,17.78009077,371.2369324,0.003849655,41.18535764
CYP,Decile 8,32294.81965,84329.3023,15522.82856,13000.03871,10408.6383,63.74813828,16.90101968,1145.854909,44.84335368,157.5968611,2091.223421,433.2973449,58.64235993,143.0295069,85.483861,1981.242111,249.9611206,122.0153468,33.79684299,60.10467252,282.3819587,189.057681,360.9583425,0,97.1967988,232.6686064,2192.92444,6.713696384,14179.53618,1933.133635,173.9525699,69.40675756,122.5450788,0,713.6511217,211.9399109,330.6240305,2251.9315,219.8927092,165.2794317,339.1387481,339.1387481,45.15668818,26.28588634,18.87080184,98.68819471,98.68819471,34.80686154,18.82917206,15.97768947,0,0,153.5481582,27.04668753,97.68129896,61.17331911,42.11856886,391.3038923,241.1168524,403.6329766,80.92311217,333.2706485,24.42795722,840.1308568,117.7738334,715.4872277,0,6.870295006,206.085768,25.7158361,0,0,0,6.498516939,2.852158726,3.646166806,141.3178242,0,141.3178242,1.291959763,1.291959763,0,22.5856719,22.5856719,0.270682543,0,0.270682543,0,24.82229867,26.4484552,490.4188143,99.77665644,3.364067898,186.4434222,215.2707963,106.8714142,71.4185946,106.0359436,136.8783204,0.026235651,317.7314446,23.65801698,1227.822131,110.4419994,524.300774,0,62.78958121,35.97709435,484.3403237,0.013824204,67.71720891
CYP,Decile 9,36523.03065,84471.91185,20326.6477,16277.26718,13821.45401,62.11813584,16.46988341,1171.2058,84.96861924,208.8032629,3298.481163,554.3578432,40.51495512,158.0609711,52.96289934,2246.774189,379.3596697,95.26549493,25.65218034,61.61632282,128.9033732,228.5712527,407.3834976,0,132.7128837,389.6697224,3526.997914,4.689848434,15835.7588,2006.019888,201.4844113,94.79808815,123.4786762,0,817.7191485,241.7622239,331.8009769,2462.918024,187.3488121,192.4063706,374.797784,374.797784,38.30847287,17.99013361,20.31833926,102.8563199,102.8563199,37.30920481,17.60937026,19.69983455,0,0,188.988412,28.90931558,125.594513,64.37428262,62.2511286,444.8804754,273.0675196,323.439071,108.9164415,457.7230431,33.5694717,915.7392221,131.7904651,779.1921408,0,4.756927951,241.7421549,29.01775673,0,0,0,13.39597787,7.525144637,5.870192229,171.1438502,0,171.1438502,0.961888188,0.961888188,0,32.1885313,32.1885313,1.971479653,0,1.971479653,0,14.31535618,33.54070778,577.1697759,109.7810302,3.233540095,195.1742338,264.3647085,127.4560027,98.26811129,95.34499557,176.6062072,6.879559024,336.1437307,15.37828825,1544.544573,142.1449693,606.0231274,0,70.45136324,23.90802331,524.5485368,0.91796157,75.81581401
CYP,Decile 10,43744.14473,84703.24873,38365.62929,30434.94153,22425.76801,94.01865989,25.96780909,2663.709441,560.3821732,1775.211803,7633.950798,540.4254698,46.89823017,43.92686563,90.03881714,2888.211583,1099.287658,52.4503477,2.101868287,103.5071439,320.7655714,981.2372819,474.7039163,0,208.3828841,909.3404009,6812.964472,2.651213978,23368.4192,2403.842849,234.4291974,82.11440276,189.1935686,0,1279.063072,351.3528091,532.7667991,3696.844276,445.6668635,276.1309396,509.9427767,509.9427767,39.13183577,18.30543397,20.8264018,172.7461289,172.7461289,35.13308952,14.17844064,20.95464887,0,0,251.0626034,47.35121101,163.5676818,89.06859768,71.09722729,777.0725388,368.0429456,535.3777836,153.948353,853.0265717,17.7063713,1149.942347,174.5019605,968.3561278,0,7.086041872,362.2982572,46.94654643,0,0,0,35.52199027,5.535437598,29.98438774,287.6035366,0,287.6035366,2.11997924,2.11997924,0,44.05544001,44.05544001,1.438216522,0,1.438216522,0,35.92260106,48.42944692,730.7733067,172.2551747,10.03729582,332.2682434,400.1016899,205.5135096,203.1464265,72.05508415,193.1409751,11.95981713,481.4942052,25.99817238,2600.528668,241.3432621,876.6251782,0,122.5762402,66.42830815,772.8940584,7.437917043,171.2688097
