# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
215,22008,Gross Domestic Product,6110,Value US$,million USD,United Republic of Tanzania,2314.168968,2475.880767,2818.461894,3363.300741,4039.509155,4650.315133,5036.368228,6016.862581,7206.662358,7629.150342,8877.708711,10241.21113,10837.12694,10932.44549,10042.86765,11074.74072,7823.54018,5482.046564,6388.88134,6823.580232,6658.735945,7525.987919,6715.686458,6137.23914,6331.157794,7384.167137,9138.43975,10803.49382,11761.68915,12055.66038,12667.23618,12927.07059,13453.43119,14503.98535,15970.89519,17611.28703,19388.03236,22401.47865,28517.09586,29743.73597,32373.46786,34914.5012,40379.783,46749.83004,51239.54449,48561.09186,51038.38831,54698.24332,56420.02046,60535.4439,65231.19725,70120.67134,75896.50897,
215,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,United Republic of Tanzania,6694.478579,6974.286863,7443.249034,7670.756705,7862.525622,8327.129409,8858.852317,8894.448112,9002.053791,9303.59518,9581.815186,9533.535832,9589.998128,9362.103211,9678.783041,10123.11676,10314.59759,10823.16739,11262.59134,11712.24397,12504.37841,13217.32535,13692.42509,14269.89803,14708.04445,15232.0579,15912.8716,16451.00166,17052.48125,17890.08918,18766.41014,19907.98852,21341.51041,22805.50557,24582.84449,26378.21571,27616.50099,29939.70716,31595.88778,33303.44048,35403.42614,38197.23389,40162.31799,42860.76354,45742.94205,48561.09186,51884.30124,55403.75398,59283.33637,63404.09518,66422.25662,69684.64474,72996.13374,76801.42219
216,22008,Gross Domestic Product,6110,Value US$,million USD,Thailand,7387.400693,7689.743551,8524.733046,11300.41005,14286.52626,15517.17681,17708.94297,20622.63228,25029.65622,28534.63973,33528.24381,36111.2684,37918.31586,41496.7184,43315.284,40313.01,44661.5816,52370.34605,63906.3413,74874.4317,88460.35972,101246.6799,115577.2768,128889.2626,146683.7796,169278.9186,183035.2384,150180.4544,113675.5954,126669.2123,126392.2232,120296.4762,134300.9034,152280.6165,172895.6358,189318.4572,221758.3739,262942.6825,291382.9856,281710.5417,341104.7663,370818.9323,397558.5547,420333.7242,407339.19,401296.1545,413366.2608,456356.8717,506754.1196,543976.5346,500457.3894,505568.0883,495340.5928,515046.9764
216,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Thailand,34708.29062,36430.61937,37914.41696,41652.66844,43465.95113,45572.38194,49844.98781,54779.01607,60497.29913,63711.67375,66760.19119,70703.6274,74487.93212,78647.48906,83171.63101,87036.81661,91853.28414,100596.7487,113964.1594,127860.4741,142107.7841,154075.3069,168327.8751,182959.6786,197591.0969,213636.0293,225710.6636,219495.5508,202739.2673,212009.0424,221454.7376,229082.0579,243168.3515,260650.2317,277043.5061,288645.0865,302984.3864,319452.0918,324964.8307,322720.6062,346967.8235,349882.8962,375224.1561,385307.8672,389101.5709,401296.1545,415081.3104,432422.0835,450682.6651,460212.6535,432291.8925,438742.0993,450126.2872,465453.0873
217,22008,Gross Domestic Product,6110,Value US$,million USD,Togo,307.572754,346.619961,403.631117,471.165652,630.555839,695.563767,662.783401,798.279601,989.000276,1181.022344,1313.589323,1103.142544,953.579623,857.67219,810.454116,859.889946,1219.876368,1436.261542,1740.986708,1708.225552,2057.077763,2032.468342,2131.363215,1624.510801,1259.116885,1662.902166,1817.561884,1850.962627,1751.7869,1754.98677,1488.185826,1481.141836,1698.678678,2111.093148,2255.94221,2558.603708,2957.27504,3754.99631,4560.388639,4702.959496,4741.760465,5415.343301,5413.851303,6020.018166,6384.81094,5751.103221,6071.167584,6387.424244,7029.215761,6992.654017,7353.54572,8293.688907,8087.086268,9001.782714
217,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Togo,1522.987339,1632.26128,1689.000473,1618.628055,1687.439417,1676.969933,1669.060581,1761.849767,1939.393904,2055.536492,1962.393466,1840.901658,1772.649304,1681.245828,1780.121295,1846.291179,1906.488351,1859.131731,2047.352734,2131.294196,2256.98181,2262.091398,2187.910169,1830.657907,2085.74822,2226.970867,2397.620474,2488.940019,2431.85836,2495.60835,2471.567341,2491.919184,2587.275526,2761.144877,2734.122509,2924.307006,3367.759116,3733.927294,3884.615354,4096.475439,4336.297559,4588.811103,4878.029891,5162.139319,5452.935027,5751.103221,6080.877439,6324.593692,6627.869554,6954.148518,7031.789478,7453.104211,7886.169809,8319.909148
219,22008,Gross Domestic Product,6110,Value US$,million USD,Tonga,17.097198,19.366563,23.258038,34.394956,46.020017,42.52106,39.373459,44.730218,54.417315,58.411277,78.888352,81.87383,85.288622,85.778437,85.626305,73.173087,87.548452,105.276516,145.152959,151.616881,162.077481,195.233213,192.695249,190.205063,195.988057,208.864682,222.087133,214.988342,191.497793,197.167531,190.940275,166.927103,181.482577,206.922433,239.33145,261.159455,289.782657,303.324921,337.044351,320.239639,371.252194,439.253736,463.977936,440.503056,431.667587,403.249057,420.908335,461.324081,479.553601,507.914009,486.923745,471.831997,488.40794,
219,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Tonga,130.156279,133.22154,136.404304,139.120258,142.857294,146.416137,147.596913,154.681564,157.633503,160.585441,185.972109,211.949166,243.239712,257.409016,261.883793,279.059346,284.971667,293.479889,287.956973,289.079737,283.170683,301.335912,302.095235,313.387697,328.908307,338.428032,338.73253,336.579696,344.341085,352.246816,365.51191,370.848299,387.51919,387.736074,380.426776,378.864818,370.534349,361.269697,378.432078,358.762003,361.639811,386.295117,389.474822,390.691235,398.569082,403.249057,429.746586,444.024576,445.095671,448.240106,450.430428,438.415199,429.814466,440.585616
220,22008,Gross Domestic Product,6110,Value US$,million USD,Trinidad and Tobago,867.670043,946.589062,1143.859514,1381.393736,2155.608337,2578.335523,2639.563891,3313.137896,3760.431303,4858.213354,6582.294139,7380.561135,8592.695482,8195.101342,8188.064276,7785.721911,5060.822165,5064.340698,4746.757408,4563.246518,5349.576376,5602.910695,5741.747836,4831.105348,5222.098694,5625.289704,6079.640607,6056.61051,6379.472358,7187.270542,8607.445343,9321.191948,9521.193156,11956.93318,14054.72627,16925.40859,19465.62588,22949.12221,29572.25249,20359.5267,23504.71287,27039.16478,27334.57028,28709.8577,29697.67687,27026.75196,23722.67962,24040.21132,24569.43061,23775.96187,20807.71714,24496.39703,30053.44627,30437.38029
220,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Trinidad and Tobago,6878.22165,6949.346813,7350.994793,7472.325953,7756.826605,7869.7901,8376.033907,9137.491535,10053.75099,10417.74447,11497.17342,12024.33639,12481.68661,11194.72435,10550.96333,10116.00479,9784.048017,9337.893636,8971.789539,8897.896969,9031.687304,9274.077325,9121.254055,8989.143097,9309.344233,9677.687499,10359.30644,11156.15531,12066.06508,13028.84505,13928.18077,14518.93742,15680.57189,17956.70386,19396.90774,20614.84168,23416.05737,24478.92809,25325.68246,24229.22892,25050.61283,24993.36498,25333.08613,26227.79687,27238.52055,27026.75196,24992.41121,23792.56842,23649.22656,23734.66469,21580.06105,21356.18385,21672.73263,22360.8419
221,22008,Gross Domestic Product,6110,Value US$,million USD,Oman,268.409418,315.323809,384.188039,505.851171,1723.549414,2195.592765,2680.97581,2870.460136,2870.763309,3910.653283,6256.014459,7551.882717,7942.132038,8397.088881,9254.100985,10280.62729,8138.146052,8532.893254,8293.439321,9268.487498,11556.03129,11216.01185,12314.7736,12355.92581,13129.45021,14416.15046,16398.29352,17469.67621,16044.19039,17832.64477,22259.49755,22205.65918,23065.58028,24733.76212,28378.89925,35506.86535,42577.64372,48300.29499,69804.64664,55454.11553,64993.54843,77497.41393,87408.79355,89936.13142,92699.12313,78710.88057,75128.85499,80856.5755,91505.91808,88060.85131,75909.39761,88191.97748,114666.8919,104903.4699
221,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Oman,4104.044566,4145.856934,4528.6009,3894.982733,4994.969602,6423.022725,7449.033868,8763.313049,10310.61273,10752.69835,11402.76022,13388.20686,14939.09494,16868.90118,19214.24963,22004.01698,22475.19959,21578.61443,22710.43875,23387.98386,25348.07538,26878.5385,29165.42932,30954.37379,33033.81345,35587.21642,37630.94473,41061.20259,42600.13255,42726.96823,45372.85477,47465.76359,47093.59375,46060.05051,46977.77432,48283.59279,50538.36306,53055.38833,57803.96386,61261.72219,62776.20564,64593.21237,70318.37722,73994.23128,74950.38149,78710.88057,82682.79455,82934.24038,84001.80679,83053.60891,80246.63419,82728.08209,86294.51987,87727.0089
222,22008,Gross Domestic Product,6110,Value US$,million USD,Tunisia,1580.150283,1850.153457,2456.627935,2998.181653,3893.032694,4752.807683,4949.577701,5610.218971,6552.819653,7892.697818,9598.966475,9253.650094,8929.910897,8892.063984,8819.063797,9233.652,9900.715369,10646.09058,11084.74167,11090.78497,13519.51197,14283.16247,17014.06954,16038.48935,17163.86814,19795.27559,21504.38898,20746.65918,21802.97848,22943.28528,21473.52294,22065.84012,23141.61118,27453.89516,31183.89359,32272.1784,34376.6646,38915.34374,44859.45204,43455.7405,44050.92916,46351.43096,46113.08199,47908.02643,49920.14867,45779.48571,44360.0658,42163.53059,42686.49832,41905.62231,42538.4746,46687.29982,46181.2084,51895.61633
222,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Tunisia,5730.527134,6302.676089,7421.251627,7373.282881,7966.983011,8536.351169,9210.694408,9524.021236,10138.22048,10803.54837,11603.90832,12244.65513,12185.66054,12755.94159,13486.81902,14250.47123,13965.30321,14650.62143,14888.21062,15403.648,16493.53883,17137.37807,18475.07533,18879.19378,19480.03403,19937.52661,21363.37848,22525.40963,23643.33669,25065.98182,26143.65121,27136.1352,27495.0261,28787.95211,30583.10852,31649.40255,33309.1288,35544.0118,37050.28937,38177.89644,39518.38502,39217.65499,41302.50136,42968.75062,44724.46517,45779.48571,48575.49226,49665.65985,50952.6204,51718.58567,47259.48345,49302.73584,50545.99379,51219.77189
223,22008,Gross Domestic Product,6110,Value US$,million USD,Turkiye,25069.51494,23609.86547,29681.9788,37314.48763,51410.62079,64256.65734,73568.42144,83878.40409,92578.22957,126393.6932,94768.30141,97861.34362,88918.46321,84969.60804,82642.02863,92621.77558,104321.3851,120082.0098,125158.7313,147600.0731,207570.4789,208073.4229,219168.1052,248547.8723,179985.0838,233253.0878,249984.3631,261575.0831,275941.7277,256395.984,274294.8425,201753.1097,240249.0057,314595.5282,408865.3587,506314.6766,557075.9967,681321.174,770449.3086,649289.4189,776967.4576,838785.5141,880555.9128,957798.998,938934.4302,864313.9604,869682.9543,858988.5786,778972.0843,761005.8744,720338.4476,819865.2657,907118.4118,
223,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Turkiye,116331.2405,122808.4427,131928.206,136231.4111,143852.4596,154171.1939,170302.1838,176100.6579,178750.1088,177633.8252,173289.2761,181702.7486,188176.5051,197527.1049,210784.6971,219725.3036,235139.6665,257440.9666,262899.6222,263561.1857,287954.584,290622.5295,308014.2034,332784.7681,314629.1532,337254.8234,360880.6007,388050.5828,400048.5768,386994.318,413825.5616,390030.565,415178.6518,439106.2526,482120.8219,525474.5963,561984.5088,590328.2423,595139.5621,566435.0653,614169.1392,682956.7618,715660.0962,776389.7024,814741.1426,864313.9604,893035.8413,960031.3678,988958.7485,997053.5195,1015597.449,1131775.66,1194401.65,1226292.174
224,22008,Gross Domestic Product,6110,Value US$,million USD,Turks and Caicos Islands,9.775102,11.011841,12.404978,13.974358,15.742422,17.734281,19.978052,22.50486,25.351947,28.560773,32.175383,36.245234,40.821803,45.992425,51.827845,58.383835,65.748646,73.977309,83.494321,94.177545,105.910726,119.085207,133.400394,152.914601,171.948949,190.503441,214.01646,235.317161,265.16214,294.589583,319.443334,358.744802,366.707912,409.75364,485.598806,578.645758,721.891473,773.489744,862.683634,703.175747,686.787814,728.789574,727.161,754.238,841.07,942.07,1032.452,1022.365,1113.178,1197.415,924.583,1044.77879,1138.808881,
224,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Turks and Caicos Islands,24.660711,27.287767,30.194498,33.410619,36.969716,40.908481,45.266813,50.087225,55.420193,61.327326,67.86559,75.095295,83.073445,91.912249,101.7616,112.623142,124.574236,137.628922,152.380443,169.292068,187.001968,206.267701,226.525494,253.528532,286.532247,307.534611,336.787903,361.864833,401.224826,436.313194,457.686435,489.92855,495.62602,541.906894,603.693762,690.4679,814.007192,859.911584,931.04158,749.02052,756.398358,791.34721,770.245957,778.494371,846.311318,942.07,1010.381251,985.220508,1040.500784,1095.902844,802.388551,874.398979,870.031491,901.443604
225,22008,Gross Domestic Product,6110,Value US$,million USD,United Arab Emirates,1067.266664,1462.298219,2201.60997,4267.682605,11768.96035,14913.10562,19464.29499,25197.03075,24086.42899,31633.62491,44168.90293,49978.17896,47231.99723,43362.74285,42354.29212,41134.25352,34387.1549,36860.29163,36749.67628,42006.84498,51363.95747,52225.75857,54948.00542,56352.19995,60080.13115,66602.76538,74532.67176,79866.46149,76663.32351,85548.96133,105700.9822,104661.7443,111251.3086,125971.349,149756.0562,182977.7083,225019.0847,261286.6494,323376.3547,262971.05,300189.0527,360832.7396,384610.1254,400218.5297,414105.3668,370275.4696,369255.3262,390516.804,427049.4485,417989.7217,349473.0153,415178.7928,507063.9683,498514.7949
225,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,United Arab Emirates,29209.70918,33444.79759,38294.29325,43847.13174,50204.14851,53330.67341,61352.47573,72052.5951,70362.46375,87873.68094,111090.4822,114247.2146,104821.521,99551.87153,103851.5414,101370.4569,82145.79896,87286.92155,85193.56084,96721.82979,113890.8544,114870.4346,118713.1742,120210.2636,130551.1441,141280.4145,149559.7718,162498.0097,165146.6129,172388.4658,193448.7272,196109.9171,200882.0065,218560.7844,239469.4592,251096.0285,275797.046,284579.4965,297135.1555,284885.7916,292968.6104,311179.8961,316857.3136,332876.2241,346742.8218,370275.4696,390868.3056,393741.4562,398914.8798,403336.2455,383342.6563,400036.2909,431440.8124,446623.2146
226,22008,Gross Domestic Product,6110,Value US$,million USD,Uganda,1423.837336,1575.309484,1711.634244,2003.224947,2425.947281,2786.867819,2940.239924,3165.129539,3252.249018,3081.814501,3245.958077,3690.222548,4223.561925,4667.470483,4612.46879,4743.247501,5403.025508,6044.50049,6911.248661,6104.153923,4317.904883,3500.301072,3759.194856,3885.267224,6109.850127,7148.425194,7244.064694,7801.397315,7493.399837,7114.173413,6778.753495,7046.787987,7412.789671,7834.565335,9375.215636,11158.13291,12237.26541,15057.53509,18201.2461,24918.91151,30700.90672,28412.31585,30832.65608,23468.31451,38986.72257,29296.8316,30479.36353,31593.34937,34075.61575,37774.75276,38060.79183,42629.528,48243.48755,54082.70117
226,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Uganda,4104.101105,4216.542231,4216.542231,4216.542231,4216.542231,4160.321668,4160.321668,4216.542231,4047.880542,3541.895474,3421.479046,3553.526698,3830.454041,4073.495668,3885.322416,3873.002546,3931.890065,4183.438963,4510.262994,4821.416248,5119.578965,5401.448836,5651.542192,6050.387646,6704.042998,7333.675694,7790.15106,8218.559968,8984.28531,9577.519229,10025.53113,10904.31583,11673.82686,12392.80204,13111.99879,14424.17054,15440.98245,16686.12148,18426.1495,19696.50399,23621.17379,24684.45013,25580.93841,25472.63563,27599.62726,29296.8316,29594.65941,31698.60201,33455.74709,36057.64814,35548.62825,37605.02169,40037.96878,42318.53148
227,22008,Gross Domestic Product,6110,Value US$,million USD,Tuvalu,2.585174,2.747866,3.028236,3.783673,4.013522,3.847741,3.797642,3.546258,3.853304,3.998563,4.296581,4.721824,3.785516,3.995442,4.341305,3.515621,4.370396,5.310255,7.525539,8.20736,9.539,10.145231,10.709079,9.578664,11.428251,11.762504,12.493198,13.397557,12.981362,13.782251,13.834106,13.278695,15.534084,18.357812,21.62796,21.679348,22.893155,27.015663,30.005404,26.925702,31.395699,38.252594,37.201177,37.511504,37.587151,36.193811,41.257377,45.295753,48.042003,54.153386,51.751958,60.170178,59.040262,61.098344
227,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Tuvalu,11.081323,10.905828,10.693161,10.486733,10.310751,10.155415,10.069597,9.692839,9.515217,9.477457,9.416852,9.661719,8.11496,8.843165,9.502955,9.328569,11.435474,12.837106,15.315566,15.017243,17.326291,17.951649,18.452272,19.210794,21.186318,20.126075,18.926293,19.989865,23.934643,23.807457,26.982809,27.374484,29.485488,28.569927,28.090955,26.934105,27.712719,29.471593,31.562699,30.25838,29.254342,31.441312,30.220083,32.048693,32.77879,36.193811,38.706029,40.031101,40.589025,46.168273,44.215536,44.982683,45.287366,47.220231
229,22008,Gross Domestic Product,6110,Value US$,million USD,United Kingdom of Great Britain and Northern Ireland,130682.2956,148106.6019,169969.084,192551.677,206152.361,241734.6213,232610.4455,263079.3066,335880.0784,439011.5809,564954.2769,540720.7612,515006.7803,489599.7643,461483.0056,489256.2812,601455.0042,745130.3384,910171.0307,926926.1432,1093213.71,1142766.274,1179713.015,1061457.884,1140443.311,1344307.806,1419738.326,1560819.634,1653630.315,1687948.299,1665457.177,1649934.14,1785667.468,2054515.101,2421613.754,2543187.707,2708508.028,3090685.413,2929593.518,2412767.599,2485482.596,2663805.835,2707089.727,2784853.503,3064708.248,2927911.141,2689106.567,2680148.052,2871340.348,2851407.165,2697806.592,3141506.157,3089072.722,3263527.803
229,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,United Kingdom of Great Britain and Northern Ireland,1092770.642,1131069.164,1179950.214,1256928.377,1225701.199,1207638.659,1242784.159,1273328.693,1326862.749,1376607.052,1348643.1,1338019.248,1364711.276,1422327.426,1454601.531,1514929.893,1562655.344,1646925.258,1741333.825,1786218.494,1799324.97,1779476.228,1786613.388,1831097.041,1901521.202,1915167.807,1964617.873,2061373.9,2131754.769,2197118.125,2292005.659,2351110.55,2393242.113,2468547.212,2528446.425,2597696.587,2659684.782,2729377.333,2723216.392,2597541.115,2655691.972,2686102.342,2726741.372,2775613.363,2864315.929,2927911.141,2984158.17,3063389.649,3106393.271,3157388.165,2830285.882,3075810.468,3209502.459,3201446.608
230,22008,Gross Domestic Product,6110,Value US$,million USD,Ukraine,47104.30361,49513.14015,56058.10368,67141.52501,67012.81017,74553.03228,74831.10634,80252.87628,91308.27771,97989.76832,102165.5673,98560.18693,104329.4273,107926.8227,101972.8101,99348.49373,92515.38061,86998.74427,85184.61374,84996.16502,179414.3819,88225.52182,81260.94458,71356.30551,56165.71638,50375.8892,46146.05564,51937.95128,43374.41098,32705.56437,32375.08195,39309.15414,43956.16361,52010.3525,67217.87102,89238.86512,111884.7525,148733.8614,188110.3758,121552.1482,136012.4803,163160.4328,175780.7338,183310.1464,133503.8672,91030.96876,93355.86898,112090.5038,130891.0867,153883.0455,156617.7198,199765.8568,160502.7392,175243.7282
230,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Ukraine,58909.00696,61977.39607,63724.95544,68642.50621,71934.42036,73824.22293,78376.00546,82419.77655,86626.1113,89531.93675,93921.15562,98899.66777,106458.878,111417.0697,115928.2113,117553.848,119362.3687,121841.4645,128181.4474,136898.9237,309247.56,146837.1324,132232.2637,113426.3034,87413.06132,76791.86123,69079.1814,67014.91557,65712.15681,65606.47216,69471.17932,75885.63177,79869.26509,87532.55501,97857.32845,100862.7525,108499.4958,117413.6457,120047.8109,101876.8126,102154.03,107737.2911,107994.4535,107965.5457,100891.0369,91030.96876,93253.01827,95453.76366,98783.5368,101944.1199,98118.34266,101499.1285,71983.88749,69824.37086
231,22008,Gross Domestic Product,6110,Value US$,million USD,United States of America,1073303,1164850,1279110,1425376,1545243,1684904,1873412,2081826,2351599,2627333,2857307,3207041,3343789,3634038,4037613,4338979,4579631,4855215,5236438,5641580,5963144,6158129,6520327,6858559,7287236,7639749,8073122,8577552,9062817,9631172,10250952,10581929,10929108,11456450,12217196,13039197,13815583,14474228,14769862,14478067,15048970,15599731,16254000,16880700,17608100,18295000,18804900,19612100,20656500,21521400,21323000,23594000,25744100,27149488.93
231,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,United States of America,5174089.937,5344490.913,5625552.738,5943155.838,5911030.011,5898885.442,6216725.606,6504196.513,6864223.626,7081554.92,7063373.051,7242621.632,7112045.319,7438055.314,7976320.091,8308905.218,8596613.19,8893991.702,9265499.187,9605788.372,9786950.174,9776354.353,10120720.62,10399220.69,10818183.8,11108567.35,11527645.33,12040299.89,12579873.22,13183015.2,13720507.17,13851447.96,14086360.63,14480244.03,15038103.66,15561913.8,15994972.29,16316552.22,16336489.62,15911758.65,16342785.91,16596082.01,16974617.86,17334102.8,17771537.77,18295000,18627917.7,19085691.69,19651875.6,20136703.41,19690996.59,20833096,21236275.77,21571171.84
233,22008,Gross Domestic Product,6110,Value US$,million USD,Burkina Faso,506.221626,516.750463,659.833646,763.570493,841.03277,1000.48511,959.332056,1159.127896,1493.803723,2004.49855,2174.243869,2014.886386,1848.063018,1688.525551,1509.464968,1764.127837,2313.869525,2692.719482,2972.626837,2972.068201,3524.059275,3562.226002,3814.199468,3635.622608,2153.638952,2703.731173,2938.972186,2781.167908,3187.074925,3388.323725,2960.997705,3187.582094,3605.329529,4730.140672,5441.918173,6143.908702,6541.603731,7615.650002,9413.334399,9412.811573,10099.76563,12064.4876,12561.73365,13440.47942,13924.47043,11823.20534,12833.35798,14106.95735,15890.06621,16186.0313,18084.38956,19989.51371,19176.573,21061.25661
233,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Burkina Faso,1449.328297,1442.929551,1766.667983,1675.105386,1767.469138,1809.568271,1791.630361,1918.287456,2142.334603,2156.041014,2192.041493,2288.216396,2339.262616,2311.912157,2349.372808,2656.290552,2867.462377,2860.641582,3026.523326,3091.730129,3072.904734,3351.738849,3359.37814,3475.877325,3521.440238,3722.790118,4132.846204,4393.911252,4715.005721,5009.363053,5103.963567,5441.509386,5678.376322,6121.431287,6395.576657,6949.5534,7384.120419,7687.709596,8133.596118,8374.509238,9081.843869,9683.294666,10308.12595,10905.23289,11377.08548,11823.20534,12527.63095,13304.78422,14183.50468,13507.77742,15258.89006,16287.83929,16534.84669,17343.73139
234,22008,Gross Domestic Product,6110,Value US$,million USD,Uruguay,2537.645161,3048.552419,2450.067269,3128.676886,4334.170819,3824.532836,4007.226949,4487.941894,5377.141229,7698.314225,10642.19499,11880.15936,9727.902141,5635.610957,5355.153238,5225.664528,6493.946628,8136.331259,8395.98429,8603.748975,9239.41892,11095.73733,14222.51111,16568.27058,19298.68442,21312.17467,22657.0977,23969.73839,25385.88779,23983.93199,22823.24955,20898.7583,13606.50391,12045.65261,13686.37297,17362.83938,19579.48673,23410.56686,30366.19333,31660.91491,40284.55665,48628.99474,52699.33058,59963.4303,60484.77178,57080.7591,57480.78838,65006.04768,65203.07111,62048.58562,53666.90848,61410.32949,71171.12416,80691.08774
234,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Uruguay,17456.00387,17476.9319,17205.54258,17268.32668,17811.10531,18855.48161,19606.86547,19837.07382,20880.77502,22168.86163,23498.8043,23945.04394,21696.29316,20426.4342,20203.32556,20501.42478,22317.15181,24087.58174,24085.48573,24395.11301,24618.57098,25401.54722,27713.91222,28435.87127,30508.59244,30066.1014,31738.25174,33303.27266,34808.21095,34133.20589,33474.48112,32187.66445,29698.91808,29938.08,31436.23981,33781.36186,35165.95418,37466.33889,40154.97757,41858.95171,45125.37719,48114.33816,50509.06421,53585.97317,56090.35407,57080.7591,59103.03569,60131.65102,60225.4564,60673.79376,56873.80812,59874.78808,62821.74999,64082.58251
235,22008,Gross Domestic Product,6110,Value US$,million USD,Uzbekistan,11848.56489,12454.48099,14100.79395,16888.7056,16856.32881,18752.98801,18822.93446,20186.72052,22967.58408,24648.2389,25698.61479,24791.72137,26242.90977,27147.79466,25650.12886,24990.0112,23271.21742,21883.56876,21427.24436,21379.84217,39288.19072,18177.56476,16509.53186,16513.03408,15988.80809,16177.16042,16753.407,18641.12867,17994.3808,20507.84317,16520.37587,11076.72138,11721.82402,12056.70223,14344.35741,17085.01061,20890.12072,27222.78986,36570.67786,42281.15492,50010.00089,60489.80891,67914.67076,73180.03791,80845.38582,86196.26474,86138.28863,62081.32274,52870.10822,60283.50235,60224.70273,69600.61063,80391.85604,90566.84753
235,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Uzbekistan,14361.99258,15110.06464,15536.11892,16735.01585,17537.58322,17998.31633,19108.03911,20093.90891,21119.41165,21827.85075,22897.94057,24111.69986,25954.63234,27163.43751,28263.25205,28659.58161,29100.49825,29704.90084,31250.58614,33375.90343,65778.52968,29448.03976,26149.85931,25549.78977,24221.45058,24003.45693,24411.51695,25680.91482,26810.87455,27990.55263,29110.17489,30420.13276,31697.77834,33037.47982,35500.50214,37972.63336,41324.01135,45823.58177,50591.26915,55393.81959,60876.69174,65457.74796,70106.84843,75222.22994,80392.88449,86196.26474,91309.55715,95322.86295,100927.6022,106964.6492,109099.2198,117176.2367,123818.7432,130327.8945
236,22008,Gross Domestic Product,6110,Value US$,million USD,Venezuela (Bolivarian Republic of),13863.63636,15227.27273,16744.18605,20000,30465.11628,32093.02326,36744.18605,42325.5814,46046.51163,56511.62791,69069.76744,77674.41861,79302.32558,79069.76744,58004.75059,60000,58515.46392,46482.75862,58275.86207,41450.87677,47044.60636,51720.19358,58464.53814,58101.09164,57163.9335,74891.85241,68256.85875,85837.36953,91336.82352,97973.50283,117146.919,122911.595,92889.44399,83529.23484,112451.3571,145513.5782,183477.4103,230364.2292,315600.3726,329419.1896,393805.6726,316482.876,381285.9907,371338.3217,363090.1545,343661.8405,287807.4844,247051.129,203127.6177,149296.9475,105896.1707,111858.4589,129313.5776,
236,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Venezuela (Bolivarian Republic of),128178.5324,132112.1183,136419.4562,144948.3528,153740.7139,163066.131,177372.8649,189296.1644,193340.0378,195925.6659,192028.8425,191446.7698,192757.9651,181925.2861,179462.1995,179811.4431,191520.2947,198376.4983,209926.0458,191936.9362,204350.4021,224232.7797,237822.6451,238478.2427,232871.9637,242074.8392,241596.9269,256988.1541,257747.9122,242356.685,251289.9689,259818.8655,236811.6767,218448.8153,258391.2557,285056.3117,313197.9943,340610.5543,358587.4096,347105.26,341940.1308,356216.2293,376257.9109,381312.7527,366460.7086,343661.8405,285099.2013,240420.5274,193248.1316,139691.3174,97794.33823,98768.54409,106672.4785,130998.4695
