# File: OutputsByTech.csv,,,,,,,,,,
# Title: Outputs by tech used for GDP intensity policies,,,,,,,,,,
# Comments: Heavily filtered; could be even more filtered to just the needed sectors,,,,,,,,,,
# Updated August 17th with IAMCOMPACT reference scenario,,,,,,,,,,
# Units: EJ,,,,,,,,,,
# Column types: cccccnnnnnc,,,,,,,,,,
# ----------,,,,,,,,,,
region,sector,subsector,output,technology,1990,2005,2010,2015,2021,Units
Russia,total sheepgoat,domestic sheepgoat,total sheepgoat,domestic sheepgoat,0.356981,0.151398,0.191696,0.210425,0.213221,Mt
Russia,total sheepgoat,imported sheepgoat,total sheepgoat,imported sheepgoat,0.062357,0.00867471,0.00943909,0.00577254,8.77E-04,Mt
Australia_NZ,total soybean,domestic soybean,total soybean,domestic soybean,0.135823,0.0942915,0.122081,0.162637,0.12871,Mt
Australia_NZ,total soybean,imported soybean,total soybean,imported soybean,0.14502,0.468937,0.724273,0.996033,1.34813,Mt
China,total soybean,domestic soybean,total soybean,domestic soybean,13.4452,21.6717,26.1278,25.6593,26.6876,Mt
China,total soybean,imported soybean,total soybean,imported soybean,0.507784,27.485,51.2506,79.7679,96.9272,Mt
Russia,total soybean,domestic soybean,total soybean,domestic soybean,1.06121,1.04579,1.41136,1.75845,3.00968,Mt
Russia,total soybean,imported soybean,total soybean,imported soybean,3.4447,0.652052,1.36429,2.37314,2.27572,Mt
Australia_NZ,total sugarcrop,domestic sugarcrop,total sugarcrop,domestic sugarcrop,22.1416,35.8321,21.0172,20.0688,23.5277,Mt
Australia_NZ,total sugarcrop,imported sugarcrop,total sugarcrop,imported sugarcrop,0.207189,0.442209,1.47264,2.77192,1.83628,Mt
China,total sugarcrop,domestic sugarcrop,total sugarcrop,domestic sugarcrop,129.605,158.8,176.411,204.778,180.447,Mt
China,total sugarcrop,imported sugarcrop,total sugarcrop,imported sugarcrop,1.63536,1.80939,11.8671,31.4087,45.0194,Mt
Russia,total sugarcrop,domestic sugarcrop,total sugarcrop,domestic sugarcrop,74.9119,75.4044,74.8815,72.6708,80.8915,Mt
Russia,total sugarcrop,imported sugarcrop,total sugarcrop,imported sugarcrop,3.36528,3.11467,17.076,10.0969,3.54615,Mt
Australia_NZ,total vegetables,domestic vegetables,total vegetables,domestic vegetables,1.76332,2.29237,2.39106,2.37301,2.20854,Mt
Australia_NZ,total vegetables,imported vegetables,total vegetables,imported vegetables,0.162149,0.438309,0.563903,0.555782,0.709268,Mt
China,total vegetables,domestic vegetables,total vegetables,domestic vegetables,126.793,425.95,513.629,578.342,625.846,Mt
China,total vegetables,imported vegetables,total vegetables,imported vegetables,0.725294,0.977748,0.753529,0.650704,0.835747,Mt
Russia,total vegetables,domestic vegetables,total vegetables,domestic vegetables,12.9155,12.4516,14.7416,16.4861,14.8271,Mt
Russia,total vegetables,imported vegetables,total vegetables,imported vegetables,0.432541,2.41305,3.39216,2.96903,2.03351,Mt
Australia_NZ,total wheat,domestic wheat,total wheat,domestic wheat,57.0582,30.0818,10.6766,12.2046,10.2121,Mt
Australia_NZ,total wheat,imported wheat,total wheat,imported wheat,0.252908,0.87426,0.286928,0.247539,0.540211,Mt
China,total wheat,domestic wheat,total wheat,domestic wheat,171.869,128.875,161.602,204.741,276.917,Mt
China,total wheat,imported wheat,total wheat,imported wheat,14.1835,4.4554,1.6291,3.93763,11.7598,Mt
Russia,total wheat,domestic wheat,total wheat,domestic wheat,45.41,38.4476,39.1568,46.4873,63.8701,Mt
Russia,total wheat,imported wheat,total wheat,imported wheat,7.57585,1.63329,0.27122,0.674337,0.307503,Mt
Australia_NZ,trn_aviation_intl,International Aviation,trn_aviation_intl,BEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_aviation_intl,International Aviation,trn_aviation_intl,Hydrogen,0,0,0,0,0,million pass-km
Australia_NZ,trn_aviation_intl,International Aviation,trn_aviation_intl,Liquids,43822.9,70092.4,96241.4,114097,52258.7,million pass-km
China,trn_aviation_intl,International Aviation,trn_aviation_intl,BEV,0,0,0,0,0,million pass-km
China,trn_aviation_intl,International Aviation,trn_aviation_intl,Hydrogen,0,0,0,0,0,million pass-km
China,trn_aviation_intl,International Aviation,trn_aviation_intl,Liquids,40782.8,142960,191318,264497,256158,million pass-km
Russia,trn_aviation_intl,International Aviation,trn_aviation_intl,BEV,0,0,0,0,0,million pass-km
Russia,trn_aviation_intl,International Aviation,trn_aviation_intl,Hydrogen,0,0,0,0,0,million pass-km
Russia,trn_aviation_intl,International Aviation,trn_aviation_intl,Liquids,136718,77919.1,88449.3,80320.8,95658.6,million pass-km
Australia_NZ,trn_freight,Domestic Ship,trn_freight,BEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight,Domestic Ship,trn_freight,FCEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight,Domestic Ship,trn_freight,Hybrid Liquids,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight,Domestic Ship,trn_freight,Liquids,77931.8,45950.4,95068.3,86139.2,140448,million ton-km
Australia_NZ,trn_freight,Freight Rail,trn_freight,BEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight,Freight Rail,trn_freight,Coal,2619.2,6390.88,3321.8,35.0435,0,million ton-km
Australia_NZ,trn_freight,Freight Rail,trn_freight,Electric,42859.9,80931.2,84667.5,131368,146494,million ton-km
Australia_NZ,trn_freight,Freight Rail,trn_freight,FCEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight,Freight Rail,trn_freight,Hybrid Liquids,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight,Freight Rail,trn_freight,Liquids,133323,175907,185787,193850,188781,million ton-km
Australia_NZ,trn_freight,road,trn_freight,road,155401,205037,218003,229005,224845,million ton-km
China,trn_freight,Domestic Ship,trn_freight,BEV,0,0,0,0,0,million ton-km
China,trn_freight,Domestic Ship,trn_freight,FCEV,0,0,0,0,0,million ton-km
China,trn_freight,Domestic Ship,trn_freight,Hybrid Liquids,0,0,0,0,0,million ton-km
China,trn_freight,Domestic Ship,trn_freight,Liquids,307477,1711210,1983320,2591400,3145870,million ton-km
China,trn_freight,Freight Rail,trn_freight,BEV,0,0,0,0,0,million ton-km
China,trn_freight,Freight Rail,trn_freight,Coal,228916,0,0,105.046,0,million ton-km
China,trn_freight,Freight Rail,trn_freight,Electric,212793,683810,1359440,2453220,5173140,million ton-km
China,trn_freight,Freight Rail,trn_freight,FCEV,0,0,0,0,0,million ton-km
China,trn_freight,Freight Rail,trn_freight,Hybrid Liquids,0,0,0,0,0,million ton-km
China,trn_freight,Freight Rail,trn_freight,Liquids,286337,1573240,2244450,3218730,3598620,million ton-km
China,trn_freight,road,trn_freight,road,202420,1071340,1533220,2210640,2489040,million ton-km
Russia,trn_freight,Domestic Ship,trn_freight,BEV,0,0,0,0,0,million ton-km
Russia,trn_freight,Domestic Ship,trn_freight,FCEV,0,0,0,0,0,million ton-km
Russia,trn_freight,Domestic Ship,trn_freight,Hybrid Liquids,0,0,0,0,0,million ton-km
Russia,trn_freight,Domestic Ship,trn_freight,Liquids,566958,150715,77457.4,71410.4,49430,million ton-km
Russia,trn_freight,Freight Rail,trn_freight,BEV,0,0,0,0,0,million ton-km
Russia,trn_freight,Freight Rail,trn_freight,Coal,0,0,0,0,0,million ton-km
Russia,trn_freight,Freight Rail,trn_freight,Electric,1826990,1576150,1631490,1698600,1669920,million ton-km
Russia,trn_freight,Freight Rail,trn_freight,FCEV,0,0,0,0,0,million ton-km
Russia,trn_freight,Freight Rail,trn_freight,Hybrid Liquids,0,0,0,0,0,million ton-km
Russia,trn_freight,Freight Rail,trn_freight,Liquids,416928,290216,354686,380557,419629,million ton-km
Russia,trn_freight,road,trn_freight,road,357758,249029,306071,330272,366693,million ton-km
Australia_NZ,trn_freight_road,Heavy truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight_road,Heavy truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight_road,Heavy truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight_road,Heavy truck,trn_freight_road,Liquids,112317,148191,157294,164944,161602,million ton-km
Australia_NZ,trn_freight_road,Light truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight_road,Light truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight_road,Light truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
Australia_NZ,trn_freight_road,Light truck,trn_freight_road,Liquids,43084.3,56845.8,60709.3,64061.6,63242.7,million ton-km
China,trn_freight_road,Heavy truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
China,trn_freight_road,Heavy truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
China,trn_freight_road,Heavy truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
China,trn_freight_road,Heavy truck,trn_freight_road,Liquids,92816.5,504217,721641,1040160,1169150,million ton-km
China,trn_freight_road,Light truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
China,trn_freight_road,Light truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
China,trn_freight_road,Light truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
China,trn_freight_road,Light truck,trn_freight_road,Liquids,60077.4,338791,489648,711120,806482,million ton-km
China,trn_freight_road,Light truck,trn_freight_road,NG,0,1.13598,5.2669,13.3436,21.2502,million ton-km
China,trn_freight_road,Medium truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
China,trn_freight_road,Medium truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
China,trn_freight_road,Medium truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
China,trn_freight_road,Medium truck,trn_freight_road,Liquids,49526,228329,321923,459343,513389,million ton-km
Russia,trn_freight_road,Heavy truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Heavy truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Heavy truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Heavy truck,trn_freight_road,Liquids,279436,194510,238904,257615,285783,million ton-km
Russia,trn_freight_road,Light truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Light truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Light truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Light truck,trn_freight_road,Liquids,39135.8,27241.6,33665.2,36529.9,40833.2,million ton-km
Russia,trn_freight_road,Medium truck,trn_freight_road,BEV,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Medium truck,trn_freight_road,FCEV,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Medium truck,trn_freight_road,Hybrid Liquids,0,0,0,0,0,million ton-km
Russia,trn_freight_road,Medium truck,trn_freight_road,Liquids,39186.7,27277.1,33502.6,36126.5,40076.6,million ton-km
Australia_NZ,trn_pass,Cycle,trn_pass,Cycle,2808.99,3338.98,3621.97,3902.97,4265.97,million pass-km
Australia_NZ,trn_pass,Domestic Aviation,trn_pass,BEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass,Domestic Aviation,trn_pass,Hydrogen,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass,Domestic Aviation,trn_pass,Liquids,16531.7,26441.6,36303.6,43039.5,19713.4,million pass-km
Australia_NZ,trn_pass,HSR,trn_pass,Electric,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass,Passenger Rail,trn_pass,Electric,11369.3,21468.1,22459.4,34847.5,38859.8,million pass-km
Australia_NZ,trn_pass,Passenger Rail,trn_pass,Liquids,1790.28,2362.15,2494.85,2603.12,2535.02,million pass-km
Australia_NZ,trn_pass,Walk,trn_pass,Walk,8652.95,10285.9,11157.9,12023.9,13140.9,million pass-km
Australia_NZ,trn_pass,road,trn_pass,road,257857,338775,370736,402019,407666,million pass-km
China,trn_pass,Cycle,trn_pass,Cycle,814256,921034,951602,983746,1006450,million pass-km
China,trn_pass,Domestic Aviation,trn_pass,BEV,0,0,0,0,0,million pass-km
China,trn_pass,Domestic Aviation,trn_pass,Hydrogen,0,0,0,0,0,million pass-km
China,trn_pass,Domestic Aviation,trn_pass,Liquids,11718.4,103987,177189,282569,383276,million pass-km
China,trn_pass,HSR,trn_pass,Electric,0,0,0,0,0,million pass-km
China,trn_pass,Passenger Rail,trn_pass,Electric,57375.9,186034,370079,668129,1409400,million pass-km
China,trn_pass,Passenger Rail,trn_pass,Liquids,96228.9,525191,748813,1073370,1199940,million pass-km
China,trn_pass,Walk,trn_pass,Walk,205432,232500,240221,248356,254083,million pass-km
China,trn_pass,road,trn_pass,road,1022280,5392020,8297800,1.28E+07,1.57E+07,million pass-km
Russia,trn_pass,Cycle,trn_pass,Cycle,39451.5,38330.5,38182.6,38562.6,38678.6,million pass-km
Russia,trn_pass,Domestic Aviation,trn_pass,BEV,0,0,0,0,0,million pass-km
Russia,trn_pass,Domestic Aviation,trn_pass,Hydrogen,0,0,0,0,0,million pass-km
Russia,trn_pass,Domestic Aviation,trn_pass,Liquids,157458,89739.1,101861,92502,110164,million pass-km
Russia,trn_pass,HSR,trn_pass,Electric,0,0,0,0,0,million pass-km
Russia,trn_pass,Passenger Rail,trn_pass,Electric,206914,178505,184773,192373,189126,million pass-km
Russia,trn_pass,Passenger Rail,trn_pass,Liquids,30794.9,21435.7,26197.6,28108.5,30994.4,million pass-km
Russia,trn_pass,Walk,trn_pass,Walk,118356,114993,114547,115688,116035,million pass-km
Russia,trn_pass,road,trn_pass,road,1260580,843228,1061340,1169560,1356860,million pass-km
Australia_NZ,trn_pass_road,Bus,trn_pass_road,BEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road,Bus,trn_pass_road,FCEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road,Bus,trn_pass_road,Hybrid Liquids,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road,Bus,trn_pass_road,Liquids,14590.6,19251,20317,21182.8,20610.4,million pass-km
Australia_NZ,trn_pass_road,Bus,trn_pass_road,NG,2392.14,1713.8,2286.15,3538.16,2324.46,million pass-km
Australia_NZ,trn_pass_road,LDV,trn_pass_road,LDV,240874,317810,348133,377298,384732,million pass-km
China,trn_pass_road,Bus,trn_pass_road,BEV,0,0,0,0,0,million pass-km
China,trn_pass_road,Bus,trn_pass_road,FCEV,0,0,0,0,0,million pass-km
China,trn_pass_road,Bus,trn_pass_road,Hybrid Liquids,0,0,0,0,0,million pass-km
China,trn_pass_road,Bus,trn_pass_road,Liquids,695964,3716770,5284500,7558410,8434330,million pass-km
China,trn_pass_road,Bus,trn_pass_road,NG,0,158325,727414,1816690,2865170,million pass-km
China,trn_pass_road,LDV,trn_pass_road,LDV,326313,1516930,2285880,3470720,4409160,million pass-km
Russia,trn_pass_road,Bus,trn_pass_road,BEV,0,0,0,0,0,million pass-km
Russia,trn_pass_road,Bus,trn_pass_road,FCEV,0,0,0,0,0,million pass-km
Russia,trn_pass_road,Bus,trn_pass_road,Hybrid Liquids,0,0,0,0,0,million pass-km
Russia,trn_pass_road,Bus,trn_pass_road,Liquids,309092,215153,262752,281707,310350,million pass-km
Russia,trn_pass_road,Bus,trn_pass_road,NG,47991.1,2051.24,4831.51,3422.23,23327.8,million pass-km
Russia,trn_pass_road,LDV,trn_pass_road,LDV,903499,626024,793752,884436,1023180,million pass-km
Australia_NZ,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,BEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,Liquids,1610.7,2125.22,2328,2523.03,2572.78,million pass-km
Australia_NZ,trn_pass_road_LDV,4W,trn_pass_road_LDV,4W,239263,315685,345805,374775,382159,million pass-km
China,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,BEV,0.519589,0.918753,2.35923,4.47732,9.45477,million pass-km
China,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,LA-BEV,31978.4,102774,204016,367643,773990,million pass-km
China,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,Liquids,161123,724417,1042410,1517540,1750880,million pass-km
China,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,NG,0,0,0,0,0.133998,million pass-km
China,trn_pass_road_LDV,4W,trn_pass_road_LDV,4W,133211,689737,1039450,1585530,1884280,million pass-km
Russia,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,BEV,0,0,0,0,0,million pass-km
Russia,trn_pass_road_LDV,2W and 3W,trn_pass_road_LDV,Liquids,89142.4,62050.4,78654.1,87658.3,101211,million pass-km
Russia,trn_pass_road_LDV,4W,trn_pass_road_LDV,4W,814357,563973,715098,796777,921972,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,BEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,FCEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,Hybrid Liquids,89.2373,117.717,127.559,136.668,137.407,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,Liquids,72032.9,95040.4,104108,112830,115053,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,BEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,FCEV,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,Hybrid Liquids,0,0,0,0,0,million pass-km
Australia_NZ,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,Liquids,167141,220527,241569,261808,266968,million pass-km
China,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,BEV,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,FCEV,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,Hybrid Liquids,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,Liquids,85945.4,438583,629487,914349,1036630,million pass-km
China,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,NG,0,7053.98,32812.4,83346.4,133468,million pass-km
China,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,BEV,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,FCEV,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,Hybrid Liquids,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,Liquids,22165.5,112264,165334,244457,285667,million pass-km
China,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,NG,0,0,0,0,0.091265,million pass-km
China,trn_pass_road_LDV_4W,Mini Car,trn_pass_road_LDV_4W,BEV,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Mini Car,trn_pass_road_LDV_4W,FCEV,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Mini Car,trn_pass_road_LDV_4W,Hybrid Liquids,0,0,0,0,0,million pass-km
China,trn_pass_road_LDV_4W,Mini Car,trn_pass_road_LDV_4W,Liquids,25100.6,124649,178455,258746,293077,million pass-km
China,trn_pass_road_LDV_4W,Mini Car,trn_pass_road_LDV_4W,NG,0,7186.37,33364.9,84635.7,135436,million pass-km
Russia,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,BEV,0,0,0,0,0,million pass-km
Russia,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,FCEV,0,0,0,0,0,million pass-km
Russia,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,Hybrid Liquids,0,0,0,0,0,million pass-km
Russia,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,Liquids,720276,501371,635523,708269,817759,million pass-km
Russia,trn_pass_road_LDV_4W,Car,trn_pass_road_LDV_4W,NG,3927.93,167.918,409.691,301.076,2145.69,million pass-km
Russia,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,BEV,0,0,0,0,0,million pass-km
Russia,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,FCEV,0,0,0,0,0,million pass-km
Russia,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,Hybrid Liquids,0,0,0,0,0,million pass-km
Russia,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,Liquids,89664.8,62414,79114.2,88170.2,101801,million pass-km
Russia,trn_pass_road_LDV_4W,Large Car and Truck,trn_pass_road_LDV_4W,NG,488.722,20.8915,50.9744,37.4471,266.991,million pass-km
Australia_NZ,trn_shipping_intl,International Ship,trn_shipping_intl,BEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_shipping_intl,International Ship,trn_shipping_intl,FCEV,0,0,0,0,0,million ton-km
Australia_NZ,trn_shipping_intl,International Ship,trn_shipping_intl,Hybrid Liquids,0,0,0,0,0,million ton-km
Australia_NZ,trn_shipping_intl,International Ship,trn_shipping_intl,Liquids,343894,429217,379549,346568,204946,million ton-km
